ShellIndex,Degree,Betweenness,Closeness,Eigenvector
18.00000,22.00000,1680.40653,0.35690,0.00037
18.00000,32.00000,3388.83924,0.37061,0.00049
18.00000,30.00000,3120.95350,0.36918,0.00047
18.00000,29.00000,2972.85020,0.36723,0.00047
18.00000,24.00000,1990.64885,0.36160,0.00037
16.00000,16.00000,828.58019,0.34849,0.00026
17.00000,20.00000,1388.22741,0.35377,0.00034
18.00000,27.00000,2544.37684,0.36291,0.00044
17.00000,21.00000,1540.63221,0.35427,0.00037
16.00000,16.00000,810.76208,0.35005,0.00025
18.00000,31.00000,3474.77302,0.36567,0.00055
18.00000,23.00000,1900.82378,0.35828,0.00040
18.00000,18.00000,1072.34858,0.35352,0.00028
17.00000,19.00000,1315.43998,0.35257,0.00033
18.00000,25.00000,2291.31735,0.35998,0.00044
18.00000,28.00000,2857.35681,0.36540,0.00047
18.00000,31.00000,3324.33244,0.36918,0.00049
18.00000,23.00000,1738.28276,0.35993,0.00036
18.00000,20.00000,1323.47101,0.35492,0.00033
18.00000,30.00000,3054.48446,0.36831,0.00048
18.00000,38.00000,4926.00230,0.37704,0.00060
18.00000,22.00000,1606.52055,0.35828,0.00035
18.00000,26.00000,2374.32355,0.36339,0.00042
18.00000,29.00000,2807.43736,0.36498,0.00047
18.00000,27.00000,2436.89009,0.36546,0.00042
18.00000,23.00000,1746.95012,0.35869,0.00038
18.00000,23.00000,1812.61096,0.35833,0.00038
18.00000,20.00000,1410.26189,0.35705,0.00031
18.00000,20.00000,1364.89025,0.35710,0.00031
17.00000,21.00000,1650.18802,0.35412,0.00038
18.00000,30.00000,3102.29309,0.36848,0.00047
18.00000,22.00000,1638.37560,0.35864,0.00035
17.00000,18.00000,1039.85934,0.35412,0.00027
18.00000,26.00000,2218.44931,0.36429,0.00040
18.00000,25.00000,1997.34085,0.36113,0.00040
18.00000,20.00000,1517.88412,0.35603,0.00033
18.00000,22.00000,1623.22102,0.35685,0.00037
18.00000,33.00000,3642.71469,0.37127,0.00052
18.00000,21.00000,1495.17792,0.35828,0.00032
18.00000,19.00000,1237.89511,0.35543,0.00029
18.00000,27.00000,2511.85872,0.36578,0.00042
18.00000,23.00000,1804.85727,0.36081,0.00035
18.00000,28.00000,2652.64328,0.36365,0.00047
18.00000,20.00000,1326.34139,0.35731,0.00030
18.00000,26.00000,2249.04039,0.36191,0.00042
18.00000,29.00000,2818.14348,0.36788,0.00045
18.00000,30.00000,3062.79851,0.36777,0.00048
18.00000,33.00000,3624.82618,0.37028,0.00054
15.00000,15.00000,734.33937,0.34902,0.00022
18.00000,20.00000,1284.70357,0.35690,0.00031
18.00000,23.00000,1787.07993,0.35823,0.00038
18.00000,22.00000,1756.43399,0.35772,0.00037
18.00000,21.00000,1472.87795,0.35563,0.00034
18.00000,28.00000,2563.28059,0.36674,0.00042
18.00000,26.00000,2337.50030,0.36423,0.00041
18.00000,28.00000,2601.47331,0.36680,0.00043
18.00000,31.00000,3208.52989,0.36967,0.00048
16.00000,17.00000,971.11824,0.35103,0.00027
18.00000,26.00000,2267.91333,0.36381,0.00040
14.00000,15.00000,781.74695,0.34483,0.00027
18.00000,25.00000,2170.64991,0.36076,0.00041
18.00000,25.00000,2043.47783,0.36328,0.00038
18.00000,23.00000,1808.99397,0.35921,0.00037
18.00000,27.00000,2438.97420,0.36402,0.00043
18.00000,23.00000,1826.39546,0.35644,0.00041
18.00000,24.00000,1937.83653,0.36296,0.00036
18.00000,19.00000,1234.84520,0.35522,0.00030
18.00000,23.00000,1761.41004,0.35859,0.00037
18.00000,30.00000,3148.71581,0.36476,0.00053
13.00000,13.00000,540.64813,0.34107,0.00021
18.00000,23.00000,1813.88626,0.35957,0.00037
18.00000,25.00000,2197.90099,0.36202,0.00041
18.00000,21.00000,1449.98672,0.35477,0.00037
18.00000,27.00000,2452.41392,0.36492,0.00041
18.00000,20.00000,1351.73563,0.35517,0.00033
18.00000,25.00000,2193.60238,0.36207,0.00040
18.00000,30.00000,2971.76819,0.36924,0.00045
18.00000,27.00000,2453.51035,0.36418,0.00043
18.00000,18.00000,1097.48185,0.35377,0.00027
18.00000,28.00000,2711.95277,0.36530,0.00046
18.00000,23.00000,1758.24986,0.35849,0.00036
18.00000,21.00000,1534.54725,0.35726,0.00034
18.00000,24.00000,2035.68158,0.36071,0.00039
18.00000,28.00000,2697.86286,0.36637,0.00044
18.00000,24.00000,1941.80475,0.36092,0.00038
18.00000,27.00000,2487.06643,0.36498,0.00043
18.00000,34.00000,4215.20103,0.37028,0.00059
18.00000,21.00000,1488.08916,0.35543,0.00034
18.00000,25.00000,2118.82489,0.36233,0.00039
18.00000,27.00000,2456.50404,0.36434,0.00043
18.00000,34.00000,3955.75131,0.37243,0.00055
17.00000,19.00000,1325.21449,0.35158,0.00033
18.00000,23.00000,1846.27005,0.35915,0.00039
18.00000,24.00000,2062.06872,0.35972,0.00041
18.00000,25.00000,2215.80765,0.36155,0.00040
17.00000,18.00000,1104.07788,0.35098,0.00031
17.00000,19.00000,1203.01011,0.35477,0.00030
18.00000,30.00000,2912.61252,0.36864,0.00045
18.00000,31.00000,3281.92238,0.36782,0.00051
18.00000,26.00000,2302.72182,0.36429,0.00041
18.00000,20.00000,1350.50823,0.35751,0.00030
14.00000,14.00000,661.09087,0.34464,0.00023
17.00000,19.00000,1250.92721,0.35302,0.00032
18.00000,25.00000,2052.36247,0.36160,0.00040
18.00000,23.00000,1856.30954,0.35921,0.00038
18.00000,28.00000,2703.42695,0.36445,0.00046
18.00000,25.00000,2215.22887,0.36045,0.00042
18.00000,27.00000,2384.84604,0.36664,0.00040
18.00000,34.00000,4066.79628,0.37260,0.00054
18.00000,23.00000,1766.78132,0.36009,0.00036
18.00000,21.00000,1519.50584,0.35578,0.00036
16.00000,16.00000,838.91600,0.35015,0.00025
18.00000,34.00000,3975.36513,0.37182,0.00055
16.00000,16.00000,866.46757,0.34932,0.00026
18.00000,30.00000,3299.95803,0.36745,0.00050
18.00000,30.00000,3087.00341,0.36664,0.00049
18.00000,34.00000,3913.52336,0.37215,0.00055
18.00000,30.00000,3187.83171,0.36589,0.00052
18.00000,35.00000,4113.08731,0.37354,0.00055
14.00000,14.00000,654.77666,0.34181,0.00025
18.00000,33.00000,3707.75804,0.37028,0.00053
18.00000,20.00000,1237.65036,0.35736,0.00028
18.00000,20.00000,1340.12275,0.35532,0.00032
18.00000,28.00000,2649.95627,0.36450,0.00045
18.00000,23.00000,1782.13585,0.35879,0.00037
18.00000,22.00000,1622.57266,0.35659,0.00036
17.00000,18.00000,1049.77407,0.35222,0.00028
18.00000,32.00000,3573.56714,0.36913,0.00054
14.00000,14.00000,680.62925,0.34521,0.00023
17.00000,18.00000,1140.46843,0.35247,0.00030
18.00000,20.00000,1303.62031,0.35710,0.00030
17.00000,20.00000,1390.69006,0.35467,0.00033
18.00000,22.00000,1685.33542,0.35941,0.00033
18.00000,32.00000,3331.10229,0.37193,0.00047
18.00000,26.00000,2283.65702,0.36365,0.00041
17.00000,20.00000,1392.19272,0.35277,0.00035
16.00000,16.00000,816.94086,0.35128,0.00023
17.00000,20.00000,1392.47938,0.35487,0.00032
14.00000,14.00000,696.76857,0.34469,0.00024
18.00000,30.00000,2960.75593,0.36653,0.00049
18.00000,27.00000,2497.00731,0.36508,0.00043
18.00000,27.00000,2466.22291,0.36113,0.00047
18.00000,24.00000,2030.41429,0.36029,0.00039
17.00000,18.00000,1074.89852,0.35402,0.00027
17.00000,21.00000,1552.35289,0.35322,0.00038
18.00000,27.00000,2403.52334,0.36658,0.00040
16.00000,16.00000,867.92916,0.34990,0.00025
18.00000,22.00000,1649.79833,0.35828,0.00034
15.00000,15.00000,732.37808,0.34670,0.00024
18.00000,29.00000,2883.34954,0.36680,0.00046
17.00000,21.00000,1507.70802,0.35507,0.00035
18.00000,36.00000,4241.11310,0.37500,0.00056
17.00000,19.00000,1235.38042,0.35437,0.00031
18.00000,21.00000,1402.86337,0.35700,0.00034
18.00000,23.00000,1804.60935,0.35859,0.00037
18.00000,44.00000,6437.00418,0.38369,0.00068
18.00000,30.00000,3007.76511,0.36777,0.00047
18.00000,32.00000,3577.54966,0.36995,0.00052
17.00000,20.00000,1387.19615,0.35532,0.00033
18.00000,24.00000,1964.01538,0.36212,0.00037
18.00000,31.00000,3195.24403,0.37033,0.00047
18.00000,23.00000,1735.28925,0.35972,0.00036
18.00000,30.00000,3054.81961,0.36615,0.00050
18.00000,26.00000,2253.31181,0.36265,0.00041
18.00000,21.00000,1452.13063,0.35983,0.00031
14.00000,14.00000,656.98231,0.34214,0.00024
18.00000,20.00000,1238.88353,0.35715,0.00029
18.00000,25.00000,2135.02090,0.36045,0.00041
17.00000,18.00000,1140.24920,0.35397,0.00028
18.00000,28.00000,2696.00735,0.36471,0.00045
18.00000,20.00000,1454.26054,0.35614,0.00032
18.00000,22.00000,1615.53344,0.35792,0.00035
18.00000,25.00000,2203.19699,0.36223,0.00040
18.00000,21.00000,1423.31877,0.35859,0.00031
18.00000,20.00000,1380.06512,0.35639,0.00031
18.00000,27.00000,2493.08429,0.36487,0.00042
18.00000,25.00000,2198.79205,0.36228,0.00041
17.00000,21.00000,1573.30752,0.35512,0.00038
18.00000,21.00000,1499.87606,0.35772,0.00033
18.00000,25.00000,2126.74987,0.36076,0.00041
18.00000,34.00000,3952.46653,0.37265,0.00054
16.00000,17.00000,973.53183,0.35247,0.00027
18.00000,30.00000,3082.82089,0.36918,0.00047
18.00000,34.00000,3845.41500,0.37011,0.00056
18.00000,24.00000,1973.96784,0.36149,0.00037
18.00000,22.00000,1627.66048,0.35978,0.00033
18.00000,26.00000,2302.33395,0.36275,0.00042
18.00000,28.00000,2733.07562,0.36589,0.00045
17.00000,19.00000,1178.91310,0.35362,0.00030
18.00000,25.00000,2144.47488,0.36450,0.00037
18.00000,29.00000,2732.77829,0.36642,0.00046
18.00000,38.00000,4894.29590,0.37704,0.00060
18.00000,33.00000,3891.24443,0.37066,0.00054
18.00000,26.00000,2211.62259,0.36165,0.00043
18.00000,25.00000,2135.43702,0.36118,0.00041
18.00000,18.00000,1033.30356,0.35247,0.00029
18.00000,34.00000,3887.86624,0.37310,0.00053
18.00000,22.00000,1687.41741,0.35639,0.00038
18.00000,19.00000,1143.99098,0.35487,0.00029
18.00000,30.00000,3095.44490,0.36967,0.00045
18.00000,29.00000,2712.19006,0.36788,0.00043
18.00000,22.00000,1715.30039,0.35843,0.00036
18.00000,23.00000,1811.31152,0.35915,0.00038
18.00000,28.00000,2714.78904,0.36423,0.00047
18.00000,22.00000,1728.00656,0.35772,0.00036
17.00000,20.00000,1416.32057,0.35477,0.00034
15.00000,16.00000,857.56685,0.34917,0.00026
18.00000,25.00000,2277.77628,0.36097,0.00042
18.00000,29.00000,2947.30575,0.36755,0.00045
18.00000,25.00000,2104.46909,0.36139,0.00040
18.00000,23.00000,1780.29215,0.36019,0.00036
18.00000,23.00000,1775.01387,0.36102,0.00035
18.00000,23.00000,1920.81451,0.36055,0.00037
18.00000,33.00000,3614.50543,0.37110,0.00052
18.00000,28.00000,2797.86493,0.36476,0.00047
18.00000,25.00000,2200.77630,0.36249,0.00041
18.00000,19.00000,1269.12089,0.35507,0.00030
18.00000,26.00000,2366.27962,0.36217,0.00044
18.00000,29.00000,2940.74079,0.36546,0.00048
18.00000,21.00000,1440.85488,0.35664,0.00034
18.00000,21.00000,1540.73710,0.35756,0.00034
18.00000,30.00000,3202.61977,0.36429,0.00053
18.00000,35.00000,4337.37354,0.37299,0.00057
18.00000,31.00000,3262.24467,0.36772,0.00051
18.00000,24.00000,1958.64708,0.35931,0.00039
18.00000,25.00000,2202.86582,0.36307,0.00040
16.00000,17.00000,1087.16921,0.34883,0.00031
18.00000,26.00000,2372.83450,0.36476,0.00040
18.00000,22.00000,1579.97772,0.35792,0.00034
18.00000,30.00000,3068.92625,0.36848,0.00047
18.00000,24.00000,1946.19909,0.36092,0.00037
18.00000,23.00000,1779.04384,0.36265,0.00034
18.00000,22.00000,1476.81783,0.35957,0.00033
18.00000,23.00000,1783.66347,0.36233,0.00034
18.00000,33.00000,3705.28701,0.37044,0.00053
18.00000,20.00000,1405.72430,0.35664,0.00031
18.00000,25.00000,2184.62435,0.36302,0.00039
18.00000,27.00000,2533.19366,0.36254,0.00046
18.00000,22.00000,1689.46384,0.35792,0.00037
18.00000,34.00000,3749.85245,0.37006,0.00055
17.00000,17.00000,943.17379,0.35187,0.00026
18.00000,27.00000,2427.21027,0.36669,0.00041
17.00000,17.00000,923.97138,0.35108,0.00027
18.00000,19.00000,1245.93807,0.35472,0.00030
18.00000,29.00000,2927.11568,0.36540,0.00050
18.00000,22.00000,1583.75239,0.35890,0.00034
18.00000,36.00000,4660.34751,0.37382,0.00062
18.00000,28.00000,2592.79577,0.36535,0.00044
18.00000,28.00000,2565.41786,0.36450,0.00045
18.00000,21.00000,1580.50464,0.35782,0.00033
18.00000,32.00000,3450.28924,0.37154,0.00049
18.00000,32.00000,3495.20892,0.36761,0.00054
18.00000,21.00000,1472.48977,0.35685,0.00034
18.00000,34.00000,4161.97092,0.37066,0.00059
18.00000,22.00000,1596.91073,0.36081,0.00033
18.00000,31.00000,3171.47995,0.37176,0.00046
18.00000,20.00000,1368.23568,0.35558,0.00032
18.00000,23.00000,1744.16792,0.35946,0.00036
18.00000,25.00000,2060.09640,0.36212,0.00039
18.00000,20.00000,1377.38441,0.35568,0.00032
18.00000,21.00000,1568.15284,0.35669,0.00034
17.00000,21.00000,1582.80563,0.35680,0.00035
18.00000,27.00000,2608.99031,0.36556,0.00043
17.00000,18.00000,1063.10408,0.35422,0.00028
18.00000,22.00000,1632.18868,0.35690,0.00036
18.00000,28.00000,2634.50833,0.36674,0.00043
18.00000,23.00000,1794.56117,0.35818,0.00038
17.00000,20.00000,1345.74140,0.35372,0.00033
18.00000,24.00000,2055.99514,0.35962,0.00040
18.00000,29.00000,2873.17401,0.36589,0.00047
18.00000,21.00000,1494.11126,0.35726,0.00033
18.00000,21.00000,1533.97695,0.35879,0.00031
18.00000,21.00000,1556.77388,0.35502,0.00036
18.00000,29.00000,2804.79358,0.36594,0.00046
18.00000,19.00000,1201.15978,0.35482,0.00030
18.00000,25.00000,2131.60376,0.35983,0.00041
18.00000,25.00000,2140.72924,0.36170,0.00040
18.00000,24.00000,2033.88730,0.36107,0.00039
18.00000,26.00000,2309.98586,0.36280,0.00042
17.00000,18.00000,1086.41207,0.35387,0.00028
18.00000,19.00000,1134.32963,0.35457,0.00029
18.00000,23.00000,1906.36099,0.35972,0.00036
18.00000,27.00000,2484.06643,0.36360,0.00043
17.00000,19.00000,1232.54837,0.35232,0.00032
18.00000,31.00000,3298.72133,0.36707,0.00052
18.00000,20.00000,1369.16292,0.35482,0.00033
18.00000,30.00000,3074.10252,0.36610,0.00051
18.00000,25.00000,2151.63509,0.35879,0.00044
18.00000,32.00000,3483.40978,0.37088,0.00050
18.00000,20.00000,1237.70180,0.35659,0.00030
18.00000,34.00000,3823.43488,0.37143,0.00055
16.00000,17.00000,1017.97484,0.35282,0.00026
18.00000,39.00000,5003.07095,0.37619,0.00063
18.00000,30.00000,3053.32524,0.36696,0.00049
18.00000,30.00000,3073.36547,0.36761,0.00048
18.00000,22.00000,1603.81663,0.35931,0.00033
18.00000,22.00000,1546.03804,0.35895,0.00033
18.00000,27.00000,2565.58421,0.36498,0.00043
18.00000,34.00000,4017.29959,0.37304,0.00055
18.00000,20.00000,1458.94358,0.35726,0.00032
18.00000,25.00000,2124.97198,0.36249,0.00039
18.00000,30.00000,3171.06985,0.36766,0.00050
18.00000,30.00000,3017.95586,0.36777,0.00047
18.00000,26.00000,2293.22503,0.36391,0.00040
18.00000,26.00000,2240.75228,0.36423,0.00040
18.00000,21.00000,1510.36032,0.35746,0.00033
15.00000,15.00000,751.94755,0.34956,0.00023
18.00000,28.00000,2797.75844,0.36583,0.00046
18.00000,23.00000,1855.54986,0.35797,0.00039
18.00000,31.00000,3331.59475,0.36712,0.00051
18.00000,32.00000,3481.56951,0.36957,0.00051
18.00000,22.00000,1652.84852,0.35890,0.00033
18.00000,22.00000,1703.22231,0.35941,0.00035
17.00000,18.00000,1065.04112,0.35307,0.00028
18.00000,23.00000,1869.20322,0.35941,0.00038
18.00000,25.00000,2177.07395,0.36113,0.00041
18.00000,20.00000,1376.58928,0.35553,0.00033
18.00000,31.00000,3231.11781,0.36707,0.00052
18.00000,21.00000,1536.42997,0.35522,0.00036
18.00000,32.00000,3514.21361,0.36951,0.00052
12.00000,12.00000,486.47512,0.33935,0.00020
18.00000,21.00000,1568.27177,0.35761,0.00033
18.00000,23.00000,1784.82536,0.35988,0.00036
17.00000,19.00000,1306.26489,0.35292,0.00032
17.00000,19.00000,1252.20681,0.35392,0.00032
18.00000,25.00000,2138.62134,0.36254,0.00040
18.00000,23.00000,1754.29781,0.36029,0.00035
18.00000,27.00000,2476.12691,0.36302,0.00046
18.00000,36.00000,4349.67737,0.37438,0.00057
18.00000,31.00000,3221.24610,0.36973,0.00049
18.00000,26.00000,2145.10358,0.36391,0.00039
18.00000,27.00000,2438.96144,0.36196,0.00045
18.00000,25.00000,2073.51277,0.36139,0.00040
18.00000,26.00000,2344.30394,0.36244,0.00043
18.00000,20.00000,1369.09715,0.35598,0.00032
18.00000,21.00000,1561.19918,0.35614,0.00035
17.00000,19.00000,1257.60281,0.35317,0.00032
18.00000,26.00000,2270.52552,0.36291,0.00041
18.00000,24.00000,1996.95960,0.35957,0.00040
18.00000,22.00000,1607.01973,0.35664,0.00035
18.00000,27.00000,2524.55051,0.36551,0.00042
18.00000,24.00000,1976.42091,0.36097,0.00038
18.00000,23.00000,1792.02269,0.36092,0.00035
17.00000,20.00000,1390.59522,0.35659,0.00032
18.00000,21.00000,1561.36521,0.35710,0.00034
17.00000,18.00000,1176.41221,0.35262,0.00030
18.00000,27.00000,2500.58003,0.36551,0.00042
18.00000,26.00000,2387.99048,0.36144,0.00044
18.00000,29.00000,2738.96902,0.36397,0.00050
18.00000,26.00000,2291.06381,0.36439,0.00040
18.00000,28.00000,2699.65337,0.36360,0.00048
18.00000,28.00000,2704.87276,0.36562,0.00045
18.00000,30.00000,3022.84956,0.36804,0.00048
18.00000,31.00000,3260.87367,0.36967,0.00048
18.00000,23.00000,1886.36143,0.35838,0.00039
18.00000,26.00000,2352.81351,0.36081,0.00045
18.00000,22.00000,1673.94365,0.35583,0.00038
18.00000,33.00000,3739.27018,0.37154,0.00053
18.00000,29.00000,2805.96951,0.36907,0.00043
18.00000,27.00000,2451.40267,0.36323,0.00045
14.00000,14.00000,646.70135,0.34607,0.00022
18.00000,24.00000,1895.33316,0.36055,0.00038
18.00000,35.00000,4176.15802,0.37343,0.00056
18.00000,35.00000,4243.08275,0.37433,0.00056
18.00000,24.00000,2028.79409,0.36097,0.00038
15.00000,16.00000,878.13002,0.34771,0.00028
17.00000,19.00000,1284.04679,0.35467,0.00031
18.00000,28.00000,2618.86803,0.36471,0.00045
18.00000,25.00000,2117.76222,0.36134,0.00041
18.00000,23.00000,1858.22508,0.35993,0.00037
18.00000,31.00000,3232.26467,0.36777,0.00049
18.00000,42.00000,6232.01654,0.38077,0.00068
17.00000,21.00000,1497.46224,0.35583,0.00035
18.00000,25.00000,2141.68978,0.35972,0.00043
18.00000,24.00000,1878.33322,0.36014,0.00038
18.00000,22.00000,1577.27510,0.35879,0.00033
18.00000,24.00000,2046.39119,0.36045,0.00039
18.00000,29.00000,2796.86079,0.36540,0.00047
18.00000,37.00000,4567.83544,0.37483,0.00059
18.00000,24.00000,2031.83450,0.35885,0.00041
18.00000,26.00000,2346.09127,0.36423,0.00040
18.00000,28.00000,2697.17772,0.36815,0.00042
18.00000,32.00000,3471.16203,0.36967,0.00051
18.00000,23.00000,1884.22173,0.35952,0.00037
18.00000,30.00000,2985.87090,0.36946,0.00045
18.00000,20.00000,1350.74271,0.35619,0.00032
18.00000,24.00000,1976.08934,0.36118,0.00039
18.00000,23.00000,1742.44087,0.35879,0.00037
18.00000,20.00000,1317.73312,0.35731,0.00029
17.00000,20.00000,1355.92542,0.35598,0.00032
18.00000,25.00000,2113.96529,0.36265,0.00039
18.00000,25.00000,2066.02719,0.35957,0.00042
18.00000,26.00000,2340.71423,0.36365,0.00041
18.00000,32.00000,3517.04612,0.37039,0.00050
16.00000,16.00000,830.40230,0.35079,0.00024
18.00000,35.00000,4090.21081,0.37271,0.00056
18.00000,21.00000,1410.45067,0.35517,0.00035
18.00000,20.00000,1423.52509,0.35362,0.00033
18.00000,20.00000,1321.00367,0.35664,0.00030
16.00000,16.00000,907.81242,0.34781,0.00026
18.00000,20.00000,1434.29760,0.35437,0.00034
18.00000,26.00000,2160.02832,0.36391,0.00040
18.00000,27.00000,2565.49661,0.36423,0.00045
18.00000,26.00000,2246.51295,0.36317,0.00040
18.00000,21.00000,1544.35973,0.35962,0.00032
18.00000,26.00000,2267.22683,0.36439,0.00041
18.00000,21.00000,1488.72602,0.35710,0.00033
17.00000,20.00000,1399.99429,0.35432,0.00035
18.00000,29.00000,2927.32118,0.36386,0.00050
18.00000,22.00000,1682.78752,0.35813,0.00035
18.00000,25.00000,2066.22774,0.35998,0.00042
18.00000,23.00000,1785.15464,0.35946,0.00036
16.00000,18.00000,1107.13495,0.34990,0.00032
18.00000,25.00000,2139.77392,0.35946,0.00043
17.00000,17.00000,923.58575,0.35227,0.00026
18.00000,29.00000,2836.97418,0.36745,0.00045
18.00000,32.00000,3529.00421,0.36842,0.00053
18.00000,24.00000,2018.58654,0.36118,0.00038
18.00000,35.00000,4087.27425,0.37382,0.00054
18.00000,29.00000,3006.84885,0.36599,0.00048
18.00000,24.00000,1968.30259,0.36107,0.00038
18.00000,31.00000,3184.25488,0.37072,0.00047
18.00000,26.00000,2277.97070,0.36413,0.00040
17.00000,23.00000,1837.87828,0.35761,0.00040
18.00000,26.00000,2401.75941,0.36244,0.00044
18.00000,24.00000,1996.75040,0.36045,0.00039
18.00000,21.00000,1534.90075,0.35654,0.00035
18.00000,18.00000,1109.03266,0.35397,0.00027
18.00000,28.00000,2648.31815,0.36519,0.00044
18.00000,33.00000,3663.92370,0.37160,0.00051
17.00000,18.00000,1131.33102,0.35172,0.00030
18.00000,28.00000,2731.45222,0.36891,0.00042
18.00000,32.00000,3476.82015,0.36745,0.00054
18.00000,25.00000,2162.79546,0.36045,0.00042
18.00000,26.00000,2322.16013,0.36238,0.00043
16.00000,17.00000,1039.52188,0.34995,0.00030
18.00000,25.00000,2049.46838,0.36097,0.00040
18.00000,25.00000,2252.30889,0.36207,0.00041
18.00000,26.00000,2194.84606,0.36238,0.00043
18.00000,25.00000,2113.08439,0.36275,0.00039
18.00000,26.00000,2269.09357,0.36207,0.00043
17.00000,18.00000,1132.86222,0.35417,0.00028
18.00000,27.00000,2627.21036,0.36312,0.00045
18.00000,25.00000,2129.35754,0.36212,0.00039
