720,621
907,544
1858,685
222,215
270,120
978,795
1013,747
1061,790
1811,628
2867,2614
592,467
1210,1110
3014,2255
656,220
2073,1251
2127,712
2814,303
1572,298
1277,1059
2630,1389
2387,131
58,13
269,246
979,174
1584,226
2785,733
2087,650
2069,1142
1882,840
1196,669
2836,2064
2738,2634
269,254
58,20
1548,161
1688,1396
2069,1131
433,335
1636,110
632,550
433,332
1267,1240
1248,565
1512,631
378,42
2387,155
2949,488
679,633
1630,7
366,88
2246,1446
58,35
2663,2068
1496,291
310,204
1149,107
2137,1129
1287,20
1267,1257
1287,39
1037,435
2881,2586
58,47
58,49
1611,13
58,43
878,808
1275,55
1835,315
780,283
1236,857
1698,1168
1855,1726
932,173
2797,576
2297,1608
378,61
1148,797
1454,1239
533,197
832,300
1766,1158
2614,788
2275,461
2275,470
468,415
309,208
2480,2080
1224,867
2399,109
2164,296
1824,1183
1548,121
1660,339
2151,1059
1923,1733
1273,100
1894,818
2470,2205
2474,864
1766,1138
2128,173
2697,793
2004,615
2426,953
920,169
2103,2022
1800,288
1125,430
445,103
46,41
1459,718
2498,527
832,311
46,39
468,454
2327,523
1783,439
2999,1256
1548,149
880,226
46,33
46,30
46,31
2403,628
2997,76
310,265
1583,1111
2803,1361
2340,119
2419,1499
481,244
533,158
1746,987
1895,1067
680,466
2076,200
2615,150
1814,1394
2188,1286
832,330
2251,907
2093,1058
2826,2269
2667,1548
34,32
2463,289
34,30
1348,396
1623,829
46,13
2269,2182
345,326
1984,1622
780,211
1299,97
34,20
919,307
391,90
1496,206
1097,292
2630,1351
533,183
2427,310
2413,1840
34,13
2503,13
2786,161
2885,596
1359,932
919,315
1324,881
2073,1298
1460,589
146,129
966,791
146,121
486,41
125,7
1049,437
2640,1221
474,49
1179,13
2961,879
2850,597
1982,874
421,375
468,395
1050,314
1180,13
486,35
2685,845
2164,343
967,135
1097,363
2487,120
1167,13
1895,246
1536,177
1536,178
1348,321
1097,370
1460,557
644,306
1131,92
1155,65
2983,1705
474,41
2820,2605
474,44
1002,456
2052,664
1049,442
1118,69
462,61
2304,272
1261,248
2623,2529
1097,302
767,495
1637,1004
943,647
1073,479
2018,1081
1695,366
2005,151
462,30
1301,539
2365,1401
445,249
792,293
2304,219
2854,1559
462,42
1909,1887
1934,976
450,66
1161,692
2572,1134
481,300
2251,771
437,93
481,301
920,116
1014,297
1335,1160
1994,1439
2884,1099
2913,701
1271,1136
481,313
2180,91
2897,565
855,440
2637,903
2178,1424
2501,1453
792,252
644,378
2786,1635
1718,62
2949,269
1401,146
2236,1452
2568,1223
1236,881
891,544
1564,60
393,134
413,60
1540,99
437,36
1718,59
2192,40
401,65
425,53
608,230
1858,824
2363,652
2877,82
744,339
1718,54
1285,108
708,341
879,303
1050,399
991,526
891,538
413,71
692,275
2252,101
2179,53
2192,52
450,20
1180,64
1787,1723
820,508
1136,899
2890,53
2152,251
556,521
393,154
437,51
437,52
1588,53
1564,81
744,378
1540,79
2338,888
1179,79
1923,485
1213,315
2263,543
2297,1516
401,41
792,285
2697,1085
1376,1375
401,44
433,427
2521,1105
413,95
1014,261
433,430
1564,92
692,298
1564,98
1192,43
2352,114
1192,42
2997,192
1192,44
1540,61
2487,105
807,540
1706,32
393,174
1706,34
1772,117
1167,78
2167,41
2297,1536
2684,2636
2398,2340
2973,692
2928,1179
409,196
1237,242
1895,265
1014,236
1192,36
967,162
708,305
2629,2266
1143,95
2063,975
2867,2519
393,182
2304,292
820,561
1771,770
365,7
1313,414
779,321
991,564
1096,904
2603,145
744,383
2476,2010
1535,730
1718,42
421,388
1589,1018
1572,270
1085,230
1759,107
2099,618
2750,508
1552,65
2155,72
1501,251
413,40
1885,1304
1971,302
2016,581
978,870
1718,35
2179,43
1895,284
708,328
2538,438
2063,1518
1180,31
322,191
2167,54
2216,1886
1360,910
692,259
556,551
1085,239
2926,140
1627,1198
409,163
1564,57
2179,30
2726,258
2143,31
858,33
2345,1939
182,135
2118,76
2649,704
1811,755
680,540
1647,1134
2475,369
2997,204
1583,970
1309,31
1361,261
2514,852
820,492
2865,20
568,345
1361,242
182,123
1281,1147
1755,74
1061,651
2841,42
2840,2324
2131,31
822,74
2131,32
822,73
2127,853
2997,210
980,154
1535,725
1767,55
2691,1304
2128,208
1770,1158
974,7
2069,1292
1882,770
2339,151
883,13
932,259
2877,31
1755,68
1770,1142
1780,68
1512,503
2663,2143
632,613
2785,835
2073,1146
2865,46
2841,32
2287,537
2711,2142
891,488
1858,793
756,170
834,31
2375,1547
3001,1214
1743,79
2595,2120
2853,72
1661,1060
2901,938
2106,77
2657,1849
2363,583
1037,348
1627,1150
1185,183
2277,1985
544,483
1731,72
2279,2216
592,310
521,302
1196,546
2602,738
867,579
401,20
2576,75
1201,691
222,117
381,305
1755,38
1579,1078
680,517
1361,200
1396,508
1743,54
779,279
780,146
1792,60
1660,499
1114,159
1313,378
1563,1449
1196,536
1723,535
2761,940
1248,687
2246,1357
1780,94
932,279
1795,347
1425,158
1792,90
269,104
756,147
1472,652
1084,829
2131,67
2240,408
1859,158
38,2
846,31
1946,676
2901,904
38,7
1512,546
2143,13
2327,2275
1698,1295
1384,379
2750,583
1584,331
1994,507
1743,31
1013,823
269,111
2004,702
2131,59
2351,870
2841,64
1376,1336
1700,385
1731,69
2588,77
2841,61
3004,2559
2626,681
2804,30
1584,383
883,76
1201,640
1911,332
2439,1194
2399,223
2375,313
871,91
1794,982
2075,732
269,170
883,67
1548,244
2299,240
2714,412
2649,772
3007,417
381,341
2748,2370
1812,141
2615,251
2039,1611
1883,151
1372,646
1660,466
880,111
1206,1095
843,609
1949,1004
2725,835
2423,1527
1678,1676
1484,385
2075,750
2996,836
1694,971
1459,607
2563,180
1444,1329
169,167
169,166
1348,292
2446,2421
1313,394
880,107
2151,1151
1595,710
2107,1669
2804,76
1935,280
2093,1188
767,531
1400,813
2456,2407
2996,2618
871,57
1025,561
1547,884
871,52
734,7
2204,303
2780,1921
2128,246
1106,69
1984,1510
2653,2104
1396,587
895,34
895,32
2041,282
895,38
1835,293
858,83
2139,615
1118,42
1372,601
1688,1209
1106,52
2826,2355
1118,38
1424,757
1216,1025
867,519
2429,1170
1125,591
1767,82
269,194
2961,973
2151,1199
269,191
2897,2057
1929,1479
1694,933
2816,51
1106,40
2598,431
2198,1362
2176,101
1780,32
1767,75
2274,983
1216,1030
234,20
2985,679
2172,1597
246,7
2240,188
1459,532
1958,743
2792,2194
2227,843
222,45
621,312
954,84
1735,334
1569,1043
2053,139
2574,419
1746,1249
942,84
1073,329
2303,574
942,88
222,32
2440,230
169,101
2239,283
2527,336
234,44
2463,571
1600,340
2028,128
2141,113
222,66
679,67
680,45
2854,1481
1072,966
978,31
2163,651
508,327
209,81
508,326
692,40
1097,493
2023,1927
919,102
2962,341
468,294
1910,930
234,35
2101,1659
679,70
680,64
966,59
1612,603
2053,109
209,91
692,30
1835,192
692,31
1097,423
258,30
1073,354
991,64
2501,1107
1162,112
2466,2346
1994,391
1959,116
2989,1172
2216,385
1658,832
222,84
1162,106
234,58
1372,410
1136,763
234,51
919,136
1413,366
931,913
1213,222
246,61
2004,490
1097,446
680,95
721,188
194,171
2826,448
234,84
2686,585
1413,332
1959,135
246,30
991,37
2327,284
1736,1426
808,278
1097,438
1372,437
1692,1286
931,930
2079,1214
246,48
169,123
966,94
2486,487
1009,1005
322,233
1137,117
283,31
456,405
508,394
692,161
258,71
643,48
1137,110
2568,1340
2792,2118
2314,1530
2782,2374
271,47
1072,907
322,248
655,32
283,20
100,13
271,40
721,128
855,301
295,31
271,38
2962,393
655,20
2962,396
258,54
544,386
1547,907
944,192
667,31
944,198
258,56
2131,1565
246,79
779,251
2397,80
991,79
1524,253
643,78
708,487
879,401
944,187
2837,922
271,20
293,188
271,11
295,52
655,48
1658,864
1142,1045
2397,77
2002,1600
246,80
755,532
2064,632
692,175
608,141
631,96
1500,592
1248,858
100,45
1137,158
1401,463
2403,358
270,252
124,11
2387,414
667,56
2280,1237
2339,104
2131,1507
112,33
692,20
112,31
2293,2267
1401,474
2403,368
2419,1700
667,40
621,339
667,43
1512,1093
2539,120
2936,939
679,51
1085,136
1048,706
2887,2529
655,61
1237,352
2163,604
283,57
655,63
990,889
283,52
2403,374
656,529
708,431
2260,1151
892,246
656,523
1085,105
1834,805
508,367
1500,560
2717,2182
100,30
283,42
2004,7
100,31
708,448
100,35
2232,2105
667,61
271,61
1772,228
1772,229
1313,511
679,30
779,220
2158,1604
1474,1056
1535,626
2239,266
2637,863
409,267
606,20
2361,2183
2702,589
1173,515
2361,40
2498,341
1515,64
2532,1779
2582,1312
1503,59
743,703
2587,123
1527,45
1250,177
1124,806
1296,266
409,246
1197,217
2351,2314
2902,1730
410,292
2336,59
1859,234
1337,155
1456,93
1647,726
1496,487
1660,195
1481,52
2630,1156
1503,84
2774,173
2220,1820
679,442
2925,530
2351,2323
2375,1665
1515,47
1919,1725
2538,756
283,81
2498,369
2498,364
792,449
2312,92
2524,2315
755,492
978,560
2797,374
2287,666
433,155
819,365
1795,482
1564,11
2324,79
633,122
2974,147
1883,413
2246,1226
843,551
39,7
1539,66
1539,65
2043,1969
293,235
409,229
1013,953
1084,728
544,361
656,477
955,659
2015,848
2587,151
2361,2141
2579,1922
1540,54
2324,43
1540,52
1396,625
1747,146
2015,851
1273,385
1911,267
293,241
1313,497
820,167
631,38
1456,86
633,108
631,31
843,536
755,459
1772,299
2974,160
1376,1220
2649,604
2300,95
1929,1199
1237,423
1913,1520
544,356
2993,1619
2775,1107
1468,32
1273,367
2137,1376
2312,50
295,95
2397,33
955,667
631,53
2928,1127
2552,1726
1296,200
1444,51
2847,2801
2959,1663
1224,629
3007,522
1444,59
2785,536
989,933
481,445
1301,739
2735,1324
1162,165
1419,89
2409,1474
1994,1898
2438,950
1432,67
2758,2236
1102,347
2398,551
943,715
2275,239
1124,884
1390,1177
680,275
1197,287
2396,1957
2937,240
831,727
2803,197
1712,405
1811,485
2043,1908
732,579
2614,7
2735,1331
1148,573
2139,936
2396,1983
381,256
2199,187
2932,1259
246,161
2962,1086
2303,648
1561,178
2415,144
880,472
918,708
2486,399
2562,1520
619,544
668,259
867,691
1199,1036
1460,390
2762,634
1102,328
633,130
2587,191
1249,133
1949,1376
1249,139
1148,593
767,457
820,181
1946,903
1631,1161
2161,1058
2028,143
2838,287
2028,141
606,60
2562,688
2028,147
2104,203
1444,13
1049,199
2625,951
606,65
1407,72
2327,339
381,272
2240,153
433,182
618,33
618,39
932,307
2204,422
633,192
2028,135
633,195
680,234
468,232
1811,440
2504,2320
2663,2217
1420,38
433,178
867,628
1573,1158
606,58
246,156
2725,706
1432,13
2711,2071
2885,363
832,126
1420,62
468,242
1561,130
606,44
2663,233
1496,440
1049,7
381,296
1503,42
246,126
2620,1348
2175,424
2398,576
619,589
618,12
1432,38
2599,1976
2647,1782
2768,2441
1002,536
1448,117
1573,1139
1935,379
1503,33
2849,403
975,7
2449,1256
246,137
1512,497
2459,1001
819,329
2935,2266
2686,404
2935,2267
2626,1526
2824,1873
2636,1181
1698,1555
855,251
1213,130
991,351
1935,528
991,350
2107,1901
1958,615
2140,664
1325,258
2099,468
808,135
1002,677
2792,2062
918,651
1695,160
944,237
2269,2146
2440,111
2227,719
1302,126
1899,78
2117,1545
2983,1960
1814,1464
1396,1014
2011,53
2053,242
247,7
2004,578
2023,38
2850,368
468,165
1573,1209
1484,669
1460,319
334,190
967,384
2677,1161
2603,396
1048,883
1875,97
1712,386
1355,1067
1887,73
2076,398
357,299
621,440
357,298
322,317
493,396
943,886
2186,825
1851,96
2299,579
1162,232
1500,632
1887,41
1495,903
2303,663
855,211
2824,1837
1971,166
2651,1910
2151,1376
2714,297
2251,502
2937,445
967,330
2773,825
1257,1043
1711,968
2396,1825
2099,459
2463,1299
334,158
732,510
2466,2202
2338,609
2728,2528
2327,163
334,160
644,581
2104,138
2898,114
2439,406
1136,623
2139,790
2415,110
210,200
1814,1443
2833,1269
2041,409
2979,1605
2616,1030
1823,252
1220,1143
2300,39
544,284
2002,1713
2300,32
2750,764
1994,234
744,115
1073,285
2312,31
2387,343
807,731
2884,947
544,292
1617,1393
2661,1544
461,7
1050,164
854,824
521,199
679,499
1474,1193
2327,194
1535,534
2096,13
2429,1407
2755,1293
2549,910
2532,1842
2018,1266
357,220
2862,177
2775,1155
2527,299
1535,543
2018,1279
1284,574
2300,42
2084,49
2009,1944
1947,140
990,946
1401,347
157,139
157,134
1635,848
1692,1316
157,130
2096,32
892,148
2239,370
1372,393
1473,158
755,626
1659,367
1672,1489
1493,30
1337,100
1212,709
596,42
354,13
2830,2017
2610,1944
1484,650
1436,336
2587,206
1396,1059
892,123
2387,310
1383,859
1671,676
879,577
2096,54
596,79
1695,190
557,119
2504,187
596,77
2504,186
1050,191
1758,543
2873,423
720,667
1823,238
1947,195
2775,1198
1084,677
2974,336
2661,1524
2902,415
1435,997
2216,218
584,90
1524,172
354,32
1302,185
2922,1885
1947,180
596,69
1943,1216
1435,999
270,169
744,168
342,54
633,200
1772,392
342,53
1969,957
2925,632
1724,126
950,2
1061,411
317,93
1037,533
1802,50
2128,443
2705,1682
907,202
329,74
2260,1086
2515,436
1636,274
1474,1111
270,225
1724,133
2881,2644
1747,228
521,112
2475,135
1454,1146
342,31
342,35
2562,543
656,329
2856,2118
820,234
330,53
270,236
1014,414
1802,13
843,446
1124,914
409,356
1197,107
2568,1510
2250,1527
2861,787
330,45
329,53
1224,572
1933,1662
2862,101
1929,1285
330,42
2205,1090
2287,781
2738,609
2059,93
1511,960
2684,13
568,552
2375,1733
2275,146
2075,923
1359,881
2275,142
1814,69
410,196
2152,471
656,356
1795,572
330,34
905,36
2884,852
905,38
1826,42
2225,1037
1826,46
2059,83
2239,405
317,68
2806,2522
1947,203
1201,452
1923,712
1472,885
305,82
2072,54
868,144
905,47
1636,230
2884,868
868,141
2364,139
317,31
2059,79
2059,75
2997,429
2932,1338
592,531
2029,1848
2785,638
330,12
1518,1170
330,13
1688,1042
1860,244
2725,636
1559,889
1384,133
2714,1079
2315,498
2551,166
2912,55
2802,947
317,40
2850,2044
2949,119
305,60
2053,1366
2072,34
409,316
460,7
1273,243
305,66
2047,94
1814,40
2060,55
2128,428
2423,1315
679,510
917,42
1826,13
1919,1650
2315,485
633,283
2326,848
1249,222
2973,936
929,32
1523,776
930,38
1523,775
1863,34
1435,907
917,54
930,32
2684,63
2659,89
1814,98
905,84
1249,236
1851,48
2289,2071
305,44
2299,490
2749,997
305,46
493,337
929,40
210,145
880,328
1683,311
1894,722
1102,214
1584,124
2178,1570
2626,422
1296,300
1613,123
1826,72
2640,1400
2104,102
831,644
1863,51
2598,1030
2047,47
767,348
917,75
2433,1730
2691,1110
2047,41
2427,631
1613,115
2402,1160
2035,72
2629,2401
2526,825
2900,42
930,47
305,20
1863,44
210,120
1834,677
493,310
2806,2596
410,114
1390,1024
2816,2169
2326,881
2449,1363
2854,1382
493,304
1838,40
194,113
1048,7
2375,514
1624,517
2084,1944
1496,306
1043,1024
1026,120
1613,132
1472,803
2286,1143
468,114
2667,1669
2762,572
1523,724
2714,219
2494,1862
2375,503
1791,1547
1548,449
1800,195
410,134
1224,528
2240,246
2204,510
2748,2596
1851,33
2230,1516
1851,35
1397,112
1863,13
3004,2334
2562,570
966,11
1325,311
2498,201
942,65
2684,82
194,106
2696,65
2023,63
1125,340
210,168
2598,679
767,173
2075,441
767,175
1922,59
580,213
2549,611
1485,130
719,265
1922,52
2698,57
1934,33
1003,104
668,576
878,486
1934,32
1361,50
2340,604
1600,133
2825,410
2579,1690
1902,1302
2993,1039
2774,704
1225,709
1074,368
1373,31
878,474
579,343
2599,152
2099,135
1684,415
992,252
693,144
2339,725
2141,354
1935,626
2274,714
2588,1226
510,279
720,187
1934,54
693,137
1559,158
1559,154
1485,106
1894,314
992,263
944,340
2110,1020
1284,298
1003,131
1824,341
2973,186
1324,89
767,130
2226,834
2849,132
2414,684
668,527
844,513
2573,899
211,133
844,521
738,7
2830,2786
2538,165
1302,208
1312,84
1251,1171
1924,180
2911,1057
2215,352
2028,771
2188,326
1579,1514
2374,546
1361,90
1924,188
944,312
1003,152
2263,239
1260,546
1501,546
1823,965
2365,1980
334,272
1543,1448
2263,230
1485,156
444,378
1312,76
2052,119
1845,1503
1384,935
2263,223
1397,35
1251,1166
1934,95
2538,141
511,13
2251,407
1312,61
2497,2299
719,299
820,810
211,121
370,319
1946,52
719,297
509,300
2625,88
1300,90
645,251
2098,772
1101,338
1958,31
1758,499
2973,144
2980,2670
2938,1594
2117,188
1723,287
1846,485
1385,326
1484,729
2199,841
1846,488
2052,183
2504,2098
1983,62
2452,319
743,433
1983,65
2251,423
1579,1556
2574,240
1857,906
2098,716
1385,346
2872,941
2395,1417
408,285
1214,246
1484,709
2052,157
1385,347
1312,36
2238,2098
2362,710
370,361
1385,354
2288,178
2028,1260
462,7
2613,67
1682,1250
2141,1604
1300,50
1300,53
1971,36
856,317
2825,464
2775,169
1908,1015
1459,334
2829,1227
1435,667
1963,1452
743,461
1312,13
955,812
1924,118
2674,2429
2087,257
1715,1290
2588,1203
2996,443
1400,492
2789,2548
456,217
1552,1083
1236,314
2049,1191
1924,101
2238,687
2550,550
1161,956
1161,959
2216,1507
1953,1588
1552,1051
2236,1996
808,442
944,395
1107,1063
2063,640
408,233
2386,427
2164,650
2972,745
2816,2815
992,221
334,200
2089,1280
707,417
1411,903
955,824
2316,438
1536,664
2383,60
1836,112
559,62
2452,265
2371,79
535,95
2840,2678
1014,552
382,204
956,272
1062,596
1529,1498
584,33
2762,814
584,30
1038,219
2902,878
2650,1331
2696,935
572,53
681,221
1769,886
1313,693
535,79
560,79
559,42
559,49
596,35
1295,697
2350,909
2926,570
596,31
2152,764
572,60
2084,1843
523,95
2452,293
560,87
456,236
2915,2417
1086,102
2752,2137
2157,1157
2288,214
2518,1612
755,249
1113,292
2195,2131
547,53
2257,1859
2903,125
547,58
2537,717
1074,1027
633,364
1858,215
891,183
1073,912
1147,968
382,243
2238,734
980,466
991,831
1995,72
346,191
1875,1030
1325,608
1875,1038
2870,2125
1385,254
1947,565
1424,200
2837,227
1400,526
382,253
1995,81
346,187
1197,415
1385,265
2443,1666
2856,2279
2972,1099
2409,1218
743,518
572,20
2403,1452
2128,536
891,164
488,83
1875,1016
2346,56
2039,1386
560,47
2304,1933
560,49
2227,173
1202,354
2266,1437
1400,508
1424,226
572,32
572,30
891,151
2514,543
2089,1326
535,13
1958,904
619,331
724,12
2786,570
2499,314
712,35
2864,1039
464,96
2328,334
581,7
2683,2025
1684,469
2598,738
1272,302
2358,30
1336,32
1613,211
452,93
476,84
1336,38
2344,1260
511,30
2459,1268
523,48
2663,2418
1583,440
1593,1371
2683,2031
1909,1329
2304,650
2806,2293
724,31
476,59
731,509
1336,40
2885,162
2375,1832
700,62
724,33
1002,722
619,317
1797,1293
2786,591
2397,996
567,494
2696,983
2203,420
1983,1054
1148,346
493,441
1412,216
1720,1529
476,64
245,143
2230,1424
2826,2689
1348,32
382,273
511,53
1225,645
511,51
1395,615
1983,1042
1473,306
1159,765
2802,188
488,31
2579,1717
510,203
2661,850
346,166
1302,300
545,328
1325,688
2358,61
511,82
1746,500
2952,1491
2371,31
2443,1608
145,128
1373,500
145,125
1583,495
2428,100
440,81
488,20
833,152
1248,177
2765,1523
2928,1733
2358,71
1026,482
1050,639
2861,405
1538,1078
547,31
1594,859
145,135
2152,759
523,85
523,88
452,88
1100,925
452,84
2005,450
535,32
535,34
712,13
1496,682
2395,20
145,104
731,551
2837,290
2383,48
1546,987
1336,93
535,49
668,459
452,75
1361,31
452,74
2599,104
535,42
831,7
245,106
2371,66
535,45
567,446
1361,38
579,203
2850,100
2099,239
2033,60
1801,119
761,42
1096,533
724,90
1185,532
1349,142
2398,396
2021,67
1349,145
2033,77
2558,1664
2144,2070
1407,35
2003,1969
736,96
1074,246
761,31
2704,1274
1801,107
2713,661
2914,559
2414,536
2778,2378
1162,456
2802,217
2263,150
1407,48
1865,1092
1594,926
1302,392
739,7
1125,152
1003,247
2572,1571
1302,398
2099,261
1003,249
1271,907
748,40
797,20
2898,395
2963,1685
211,208
2550,614
1870,542
1484,1233
2795,1078
736,77
1652,1604
944,459
761,13
2802,223
1419,31
2045,34
2825,313
785,42
2082,20
748,20
1758,361
797,30
2565,2057
2824,936
1801,153
719,186
1447,392
712,77
719,193
1373,344
2109,2008
2661,1332
1101,229
1936,121
1648,267
2082,31
1936,112
748,35
171,117
2344,1342
1074,291
1485,288
797,47
766,683
369,2
607,484
1259,532
1373,332
2918,1116
533,439
1725,1001
1295,849
1525,115
1648,274
1683,993
2075,381
2849,266
2739,144
1869,800
724,74
2002,1093
249,2
1214,165
2151,1589
2094,31
645,116
2339,648
785,76
2250,963
932,620
1661,1428
748,13
2151,1598
1051,140
1593,1512
2414,551
1684,321
719,177
1348,773
482,108
736,31
736,37
2973,267
2008,89
724,60
1648,298
1501,640
2198,1739
755,439
2350,965
1995,285
2334,55
1495,1096
2346,35
2639,146
778,533
1672,1299
1042,7
2651,499
2613,2515
2310,99
2884,706
2334,42
2804,1972
1960,380
2309,76
743,566
1305,1219
2310,63
408,399
1049,854
1682,1122
2008,30
1436,119
1436,117
2385,935
1214,110
1298,1246
1459,286
2429,1634
1348,735
1607,1186
844,470
2739,121
2801,827
1350,242
1969,1099
479,390
2334,13
1518,1342
1536,551
2503,161
1525,185
1062,432
1485,204
2271,1931
2639,111
2972,886
1919,1900
1995,231
2355,1147
821,366
2251,348
463,7
2775,293
2824,1667
761,76
1313,895
2874,1608
2958,1192
2101,1591
2950,610
773,46
522,162
1423,1105
1459,232
1049,897
2674,120
1571,470
1272,286
2271,1914
761,58
979,675
2756,1983
2106,1008
867,146
2657,1408
2856,2333
2334,1321
479,354
1314,154
2128,670
731,491
2402,744
1147,809
2040,435
2280,1274
1796,172
2347,2236
793,100
2023,1572
2266,1332
656,561
1062,480
956,164
1337,260
591,563
2288,347
2452,166
545,228
1995,343
1972,110
567,534
1495,1035
408,317
906,641
867,179
2157,1279
2861,541
2775,1427
2053,1166
1979,1058
2524,2437
2600,1219
1412,187
1583,501
2476,132
1272,214
1168,1088
1495,1059
293,115
567,505
906,668
1337,298
545,295
479,307
1569,1523
681,318
980,580
311,117
293,129
1202,493
382,135
382,139
1750,1181
2017,330
2639,161
1459,190
1972,156
2673,724
1756,1639
2532,1647
2926,652
1395,706
456,156
1858,352
1812,504
2040,415
2637,54
2152,696
1636,494
2386,252
2274,587
2976,2633
2697,211
889,849
1662,53
2537,1105
797,77
3001,43
2837,150
2650,32
2425,2283
2649,49
1447,474
3013,35
2945,2088
1661,260
382,171
2459,1147
211,180
1547,455
866,745
1650,53
1650,54
1412,120
731,422
510,307
2662,43
2813,1876
2005,531
2627,466
2439,614
2184,2051
1909,20
1902,1234
2476,114
1583,596
1148,221
1447,498
1674,13
2069,78
1202,437
1662,47
3001,70
2439,603
1909,36
2476,106
2476,105
211,162
2483,7
1174,257
1594,997
1650,75
1711,356
2344,1369
1124,748
209,20
1686,63
2662,67
210,13
952,2
681,393
245,218
2653,2597
1959,192
1661,201
1698,40
980,500
1148,244
1846,607
2372,2361
1423,921
2786,1159
2247,1914
2854,1144
2999,1783
1812,591
766,718
2662,50
1686,58
1735,260
444,416
2798,429
2181,1134
2674,30
1037,737
1496,534
1674,89
1674,88
1447,420
2409,1169
668,367
210,32
210,31
580,111
2005,576
1910,507
210,34
1026,393
2848,989
1686,43
2033,82
2210,1776
222,20
2299,2291
482,197
1711,321
2069,34
210,47
1050,739
580,104
2247,1940
209,59
210,44
1909,77
2599,224
2662,70
1686,31
2184,2087
3001,32
2725,1442
2798,407
2176,582
311,185
2464,1685
1003,213
1711,314
1910,53
209,52
1621,1070
346,305
1613,44
2188,110
2275,32
1982,984
2238,496
856,170
1186,224
2502,841
2238,80
1583,176
1601,58
346,311
2647,1328
2049,1311
2251,74
421,255
381,93
2187,775
1625,30
2902,88
669,120
1162,550
1096,93
622,131
1869,964
224,7
2005,255
1982,967
645,438
2735,1745
2902,76
1637,20
2106,1154
421,234
1613,79
2902,70
2829,1482
2685,742
2251,55
2535,2485
2919,1933
2942,1443
3007,166
2898,489
2984,828
533,311
2987,20
766,572
1871,236
104,7
1213,691
968,237
856,127
1003,388
2975,31
807,49
856,142
807,56
978,937
1613,99
2526,561
819,33
1096,622
1600,1029
1096,620
1637,59
1162,593
1261,101
1447,265
2961,589
1909,1565
978,906
1649,58
2961,581
1684,211
2942,1460
1074,187
1571,745
645,486
1536,496
2179,1985
1650,42
2774,536
2617,1858
369,229
1746,1669
720,385
1135,966
2538,385
1059,90
1637,83
369,220
1823,741
2579,1478
2912,1936
1650,38
2028,551
1695,691
819,13
1059,87
1935,896
2951,74
1800,492
2651,362
81,71
358,167
878,635
344,77
