ShellIndex,Degree,Betweenness,Closeness,Eigenvector
10.00000,32.00000,4112.36537,0.38787,0.00054
10.00000,30.00000,3635.89995,0.38433,0.00051
10.00000,39.00000,5690.32870,0.39389,0.00066
10.00000,49.00000,8144.86626,0.39389,0.00083
10.00000,44.00000,6952.57237,0.39734,0.00075
10.00000,55.00000,10268.67284,0.39566,0.00093
10.00000,47.00000,8731.81138,0.40351,0.00080
10.00000,56.00000,9584.17398,0.38908,0.00095
10.00000,41.00000,5937.89112,0.39286,0.00070
10.00000,23.00000,1436.89184,0.37177,0.00039
10.00000,47.00000,7003.05984,0.38552,0.00080
10.00000,42.00000,6134.30502,0.39203,0.00071
10.00000,48.00000,8179.65733,0.39899,0.00082
10.00000,42.00000,6005.26850,0.38458,0.00071
10.00000,47.00000,7757.96097,0.39353,0.00080
10.00000,42.00000,7188.37267,0.39060,0.00071
10.00000,57.00000,9709.18352,0.39394,0.00097
10.00000,41.00000,6455.96233,0.39142,0.00070
10.00000,30.00000,2641.12407,0.36920,0.00051
10.00000,36.00000,3965.65422,0.37195,0.00061
10.00000,61.00000,9895.45560,0.38877,0.00104
10.00000,54.00000,10329.05463,0.40220,0.00092
10.00000,36.00000,4991.21819,0.39198,0.00061
10.00000,26.00000,3488.58999,0.38701,0.00044
10.00000,26.00000,1877.24824,0.37391,0.00044
10.00000,20.00000,1187.92030,0.37593,0.00034
10.00000,48.00000,7401.02952,0.38726,0.00082
10.00000,16.00000,834.28073,0.38862,0.00027
10.00000,49.00000,9236.66596,0.40102,0.00083
10.00000,29.00000,3104.41097,0.37845,0.00049
10.00000,21.00000,2191.91744,0.39009,0.00036
10.00000,35.00000,4029.07802,0.38487,0.00059
10.00000,25.00000,2825.45261,0.38056,0.00042
10.00000,26.00000,2582.82394,0.37242,0.00044
10.00000,37.00000,4166.06321,0.37878,0.00063
10.00000,38.00000,5397.76355,0.39126,0.00065
10.00000,40.00000,5701.25521,0.38994,0.00068
10.00000,29.00000,5135.14783,0.39888,0.00049
10.00000,57.00000,10523.44932,0.41161,0.00097
10.00000,47.00000,7393.41104,0.37735,0.00080
10.00000,23.00000,1867.12135,0.37989,0.00039
10.00000,49.00000,8241.05667,0.39363,0.00083
10.00000,53.00000,10177.09732,0.38842,0.00090
10.00000,73.00000,17718.87393,0.40813,0.00124
10.00000,45.00000,7409.61476,0.39322,0.00076
10.00000,53.00000,10311.24207,0.41003,0.00090
10.00000,42.00000,6881.04508,0.39556,0.00071
10.00000,39.00000,7053.72270,0.41127,0.00066
10.00000,28.00000,3493.89214,0.37405,0.00048
10.00000,58.00000,11363.25343,0.39856,0.00098
10.00000,46.00000,7198.22049,0.38271,0.00078
10.00000,35.00000,3208.70193,0.37578,0.00059
10.00000,35.00000,4482.61102,0.38295,0.00059
10.00000,23.00000,1600.23563,0.37531,0.00039
10.00000,68.00000,15046.90965,0.39893,0.00115
10.00000,32.00000,3853.60818,0.38266,0.00054
10.00000,35.00000,5779.58424,0.39577,0.00059
10.00000,25.00000,2320.77131,0.38782,0.00042
10.00000,45.00000,7651.71911,0.39152,0.00076
10.00000,47.00000,7796.52239,0.38736,0.00080
10.00000,29.00000,2876.73148,0.38285,0.00049
10.00000,29.00000,3927.95639,0.39504,0.00049
10.00000,94.00000,24949.50188,0.41515,0.00160
10.00000,28.00000,2909.60061,0.37039,0.00048
10.00000,34.00000,4938.43256,0.38003,0.00058
10.00000,38.00000,5418.58886,0.39070,0.00065
10.00000,46.00000,8020.33531,0.39265,0.00078
10.00000,45.00000,8284.75859,0.40858,0.00076
10.00000,24.00000,1394.03691,0.36573,0.00041
10.00000,35.00000,4336.50049,0.38756,0.00059
10.00000,33.00000,3838.59078,0.37754,0.00056
10.00000,67.00000,11195.99703,0.38552,0.00114
10.00000,37.00000,4341.30054,0.37344,0.00063
10.00000,30.00000,3231.69316,0.38339,0.00051
10.00000,35.00000,3891.02557,0.37931,0.00059
10.00000,23.00000,2065.06825,0.36640,0.00039
10.00000,24.00000,1402.63052,0.36739,0.00041
10.00000,27.00000,2546.28165,0.38178,0.00046
10.00000,46.00000,6760.97185,0.38547,0.00078
10.00000,30.00000,4305.36595,0.38928,0.00051
10.00000,39.00000,5291.61827,0.38013,0.00066
10.00000,30.00000,3587.67399,0.38782,0.00051
10.00000,44.00000,6493.67490,0.38887,0.00075
10.00000,26.00000,3534.12701,0.37163,0.00044
10.00000,32.00000,4534.57246,0.38567,0.00054
10.00000,58.00000,12214.83837,0.39519,0.00098
10.00000,38.00000,5784.02929,0.38183,0.00065
10.00000,32.00000,3480.43361,0.37214,0.00054
10.00000,24.00000,2155.27391,0.37112,0.00041
10.00000,37.00000,4719.95010,0.36820,0.00063
10.00000,40.00000,4293.66062,0.37122,0.00068
10.00000,26.00000,3324.57127,0.38364,0.00044
10.00000,26.00000,2318.76244,0.38158,0.00044
10.00000,33.00000,3755.66989,0.38443,0.00056
10.00000,34.00000,4037.83399,0.36943,0.00058
10.00000,37.00000,5009.30682,0.37845,0.00063
10.00000,20.00000,2021.57224,0.38552,0.00034
10.00000,24.00000,1953.39108,0.37395,0.00041
10.00000,27.00000,3350.50174,0.37773,0.00046
10.00000,38.00000,6151.60124,0.39952,0.00065
10.00000,22.00000,2494.41032,0.39270,0.00037
10.00000,22.00000,1635.64299,0.36113,0.00037
10.00000,39.00000,6693.13278,0.40199,0.00066
10.00000,41.00000,6394.82779,0.39634,0.00070
10.00000,29.00000,3997.23555,0.38567,0.00049
10.00000,37.00000,4511.31214,0.38037,0.00063
10.00000,32.00000,3236.45509,0.36984,0.00054
10.00000,31.00000,3425.20247,0.37864,0.00053
10.00000,30.00000,3734.12568,0.38696,0.00051
10.00000,26.00000,2859.98256,0.38154,0.00044
10.00000,33.00000,4111.00600,0.37888,0.00056
10.00000,32.00000,2998.95650,0.37126,0.00054
10.00000,43.00000,7856.76079,0.40383,0.00073
10.00000,31.00000,3383.93524,0.36613,0.00053
10.00000,22.00000,1892.55762,0.38696,0.00037
10.00000,17.00000,764.68198,0.37381,0.00029
10.00000,31.00000,4347.67091,0.37840,0.00053
10.00000,44.00000,5679.05961,0.37484,0.00075
10.00000,40.00000,5045.35045,0.38438,0.00068
10.00000,45.00000,6606.35453,0.38726,0.00076
10.00000,51.00000,7720.88765,0.38115,0.00087
10.00000,31.00000,4771.27412,0.40443,0.00053
10.00000,47.00000,6399.74071,0.37071,0.00080
10.00000,35.00000,3952.84049,0.37621,0.00059
10.00000,21.00000,1748.44519,0.38892,0.00036
10.00000,35.00000,4729.31436,0.38315,0.00059
10.00000,34.00000,4874.76753,0.37517,0.00058
10.00000,43.00000,6374.03295,0.38547,0.00073
10.00000,25.00000,2166.82414,0.37089,0.00042
10.00000,27.00000,2812.28755,0.37451,0.00046
10.00000,45.00000,9168.47890,0.39995,0.00076
10.00000,39.00000,5294.64719,0.39255,0.00066
10.00000,39.00000,6902.63195,0.38537,0.00066
10.00000,38.00000,6026.65485,0.39312,0.00065
10.00000,41.00000,5835.42516,0.38453,0.00070
10.00000,43.00000,7333.57297,0.39193,0.00073
10.00000,34.00000,4014.85188,0.37792,0.00058
10.00000,31.00000,3360.72983,0.37845,0.00053
10.00000,20.00000,1412.76393,0.37034,0.00034
10.00000,36.00000,4299.94749,0.37994,0.00061
10.00000,23.00000,1803.60124,0.38134,0.00039
10.00000,31.00000,4141.77901,0.38582,0.00053
10.00000,33.00000,3740.16209,0.38691,0.00056
10.00000,20.00000,1227.33491,0.35996,0.00034
10.00000,25.00000,2344.01841,0.37740,0.00042
10.00000,25.00000,1952.09627,0.36961,0.00042
10.00000,39.00000,4150.22961,0.36925,0.00066
10.00000,32.00000,3932.81722,0.37806,0.00054
10.00000,28.00000,2473.83270,0.37145,0.00048
10.00000,26.00000,1962.33847,0.36875,0.00044
10.00000,53.00000,8860.44345,0.39410,0.00090
10.00000,25.00000,2116.17531,0.37200,0.00042
10.00000,49.00000,8008.39620,0.38913,0.00083
10.00000,23.00000,2296.75663,0.37979,0.00039
10.00000,33.00000,4350.02357,0.37989,0.00056
10.00000,24.00000,2497.57722,0.38582,0.00041
10.00000,24.00000,2674.89075,0.37414,0.00041
10.00000,28.00000,2907.29427,0.37645,0.00048
10.00000,22.00000,2840.25234,0.39009,0.00037
10.00000,33.00000,4348.71764,0.39224,0.00056
10.00000,48.00000,7465.27748,0.38671,0.00082
10.00000,35.00000,5898.56322,0.38339,0.00059
10.00000,32.00000,4011.52696,0.38448,0.00054
10.00000,34.00000,3912.66460,0.37288,0.00058
10.00000,27.00000,3099.37083,0.38577,0.00046
10.00000,27.00000,2426.38272,0.37630,0.00046
10.00000,46.00000,6005.87071,0.37099,0.00078
10.00000,36.00000,5161.96309,0.37759,0.00061
10.00000,35.00000,5453.73735,0.38227,0.00059
10.00000,18.00000,1404.21967,0.36825,0.00031
10.00000,30.00000,3505.54054,0.37893,0.00051
10.00000,31.00000,3821.72636,0.38552,0.00053
10.00000,18.00000,1224.25483,0.36947,0.00031
10.00000,22.00000,1702.78688,0.36403,0.00037
10.00000,30.00000,4506.93099,0.38315,0.00051
10.00000,21.00000,1227.14847,0.36501,0.00036
10.00000,27.00000,2132.43214,0.37612,0.00046
10.00000,18.00000,1354.05623,0.37048,0.00031
10.00000,18.00000,1420.37032,0.38266,0.00031
10.00000,27.00000,2442.00916,0.36865,0.00046
10.00000,23.00000,1773.64467,0.36083,0.00039
10.00000,33.00000,4334.31856,0.39317,0.00056
10.00000,21.00000,1199.43668,0.37706,0.00036
10.00000,31.00000,4037.84288,0.39183,0.00053
10.00000,24.00000,2000.86419,0.36559,0.00041
10.00000,24.00000,2453.69344,0.38746,0.00041
10.00000,29.00000,3017.30195,0.37126,0.00049
10.00000,27.00000,3300.98204,0.38938,0.00046
10.00000,22.00000,1959.80183,0.37321,0.00037
10.00000,31.00000,3943.96492,0.37395,0.00053
10.00000,36.00000,5885.52870,0.38134,0.00061
10.00000,22.00000,1929.77141,0.36240,0.00037
10.00000,20.00000,2143.02161,0.37513,0.00034
10.00000,16.00000,757.13753,0.34933,0.00027
10.00000,31.00000,3625.02407,0.37545,0.00053
10.00000,36.00000,3783.01834,0.36970,0.00061
10.00000,30.00000,3097.97445,0.37921,0.00051
10.00000,37.00000,5055.33042,0.37869,0.00063
10.00000,41.00000,5337.82581,0.37270,0.00070
10.00000,19.00000,1252.18052,0.38948,0.00032
10.00000,30.00000,4034.24232,0.38666,0.00051
10.00000,32.00000,2912.96958,0.37126,0.00054
10.00000,36.00000,4337.63326,0.38236,0.00061
10.00000,26.00000,2276.20739,0.36640,0.00044
10.00000,38.00000,4363.31358,0.37897,0.00065
10.00000,42.00000,6100.36848,0.38178,0.00071
10.00000,32.00000,3194.71221,0.36743,0.00054
10.00000,26.00000,2271.95107,0.36816,0.00044
10.00000,32.00000,5150.29606,0.38178,0.00054
10.00000,26.00000,1950.49985,0.36157,0.00044
10.00000,61.00000,10622.33214,0.38047,0.00104
10.00000,19.00000,1211.66474,0.35412,0.00032
10.00000,30.00000,3809.29968,0.37498,0.00051
10.00000,37.00000,6250.91897,0.39234,0.00063
10.00000,26.00000,2438.45944,0.37154,0.00044
10.00000,36.00000,3625.43219,0.37021,0.00061
10.00000,42.00000,6686.53325,0.38310,0.00071
10.00000,19.00000,1135.20794,0.36766,0.00032
10.00000,33.00000,3594.01250,0.37840,0.00056
10.00000,32.00000,2837.41382,0.37725,0.00054
10.00000,22.00000,2207.82372,0.38379,0.00037
10.00000,36.00000,3821.61392,0.37849,0.00061
10.00000,21.00000,2134.10907,0.37260,0.00036
10.00000,15.00000,669.72498,0.35970,0.00025
10.00000,20.00000,1420.63760,0.36009,0.00034
10.00000,33.00000,3420.47215,0.36911,0.00056
10.00000,17.00000,1222.02298,0.36474,0.00029
10.00000,34.00000,4557.75599,0.37668,0.00058
10.00000,28.00000,3215.78211,0.37205,0.00048
10.00000,27.00000,2719.35085,0.37902,0.00046
10.00000,19.00000,922.89010,0.35379,0.00032
10.00000,18.00000,1150.52616,0.37209,0.00031
10.00000,16.00000,1081.06856,0.39132,0.00027
10.00000,22.00000,1393.12559,0.36218,0.00037
10.00000,32.00000,3096.22990,0.36188,0.00054
10.00000,31.00000,4178.01584,0.38232,0.00053
10.00000,28.00000,2036.84515,0.36140,0.00048
10.00000,32.00000,2853.32712,0.36359,0.00054
10.00000,18.00000,1487.66012,0.38339,0.00031
10.00000,21.00000,1709.27308,0.37687,0.00036
10.00000,23.00000,1827.16157,0.37998,0.00039
10.00000,20.00000,1590.59130,0.37057,0.00034
10.00000,51.00000,8349.36036,0.38232,0.00087
10.00000,49.00000,8448.54261,0.38701,0.00083
10.00000,36.00000,4287.76824,0.37835,0.00061
10.00000,23.00000,1725.04672,0.36157,0.00039
10.00000,18.00000,964.84119,0.36470,0.00031
10.00000,25.00000,3032.37572,0.38178,0.00042
10.00000,19.00000,1863.09703,0.38726,0.00032
10.00000,32.00000,4657.79238,0.38537,0.00054
10.00000,25.00000,1780.64095,0.36070,0.00042
10.00000,26.00000,2545.07539,0.37145,0.00044
10.00000,30.00000,4111.02272,0.37470,0.00051
10.00000,23.00000,1649.58801,0.36902,0.00039
10.00000,16.00000,1475.03661,0.37802,0.00027
10.00000,24.00000,2564.17330,0.37759,0.00041
10.00000,15.00000,1039.36159,0.36920,0.00025
10.00000,36.00000,4145.88484,0.37177,0.00061
10.00000,33.00000,4318.62849,0.38090,0.00056
10.00000,35.00000,3427.37420,0.36328,0.00059
10.00000,38.00000,4376.75263,0.36838,0.00065
10.00000,30.00000,3726.97397,0.37926,0.00051
10.00000,21.00000,1150.00308,0.35897,0.00036
10.00000,30.00000,3406.56686,0.37242,0.00051
10.00000,27.00000,2441.22621,0.36658,0.00046
10.00000,27.00000,2408.07227,0.36925,0.00046
10.00000,31.00000,2904.02905,0.36802,0.00053
10.00000,24.00000,2106.40389,0.36439,0.00041
10.00000,35.00000,4679.69694,0.37527,0.00059
10.00000,12.00000,379.77768,0.35704,0.00020
10.00000,35.00000,4163.66162,0.37302,0.00059
10.00000,26.00000,2267.29100,0.37274,0.00044
10.00000,22.00000,1456.66427,0.36395,0.00037
10.00000,30.00000,2532.23020,0.35785,0.00051
10.00000,18.00000,1426.47999,0.36635,0.00031
10.00000,25.00000,3006.08947,0.37470,0.00042
10.00000,20.00000,1936.78686,0.38310,0.00034
10.00000,33.00000,3734.42839,0.38207,0.00056
10.00000,22.00000,1471.54508,0.35905,0.00037
10.00000,39.00000,4100.89155,0.36806,0.00066
10.00000,31.00000,3140.28800,0.37076,0.00053
10.00000,26.00000,2445.56172,0.37391,0.00044
10.00000,23.00000,2481.73765,0.38154,0.00039
10.00000,27.00000,3003.38600,0.37307,0.00046
10.00000,37.00000,4107.02255,0.36113,0.00063
10.00000,14.00000,707.08651,0.37344,0.00024
10.00000,29.00000,2940.85135,0.37279,0.00049
10.00000,33.00000,3677.34692,0.37466,0.00056
10.00000,19.00000,1488.90456,0.37016,0.00032
10.00000,33.00000,4123.87370,0.39291,0.00056
10.00000,17.00000,1369.93527,0.37293,0.00029
10.00000,22.00000,2129.99337,0.37854,0.00037
10.00000,27.00000,2351.91301,0.36811,0.00046
10.00000,22.00000,2532.24195,0.38100,0.00037
10.00000,35.00000,3732.08455,0.37550,0.00059
10.00000,17.00000,1298.37798,0.37527,0.00029
10.00000,21.00000,1267.53053,0.35755,0.00036
10.00000,21.00000,1436.44037,0.36793,0.00036
10.00000,17.00000,1518.95058,0.37869,0.00029
10.00000,19.00000,1129.53229,0.35691,0.00032
10.00000,25.00000,1757.80084,0.36061,0.00042
10.00000,21.00000,1664.71650,0.37883,0.00036
10.00000,29.00000,3533.15057,0.37816,0.00049
10.00000,16.00000,1044.60768,0.36906,0.00027
10.00000,16.00000,705.78012,0.36506,0.00027
10.00000,39.00000,5093.91151,0.37692,0.00066
10.00000,27.00000,2255.84690,0.36757,0.00046
10.00000,30.00000,3018.05188,0.37043,0.00051
10.00000,30.00000,3667.26411,0.38018,0.00051
10.00000,17.00000,1428.07147,0.37588,0.00029
10.00000,17.00000,989.25382,0.37522,0.00029
10.00000,19.00000,882.07873,0.35513,0.00032
10.00000,27.00000,2694.91681,0.36640,0.00046
10.00000,18.00000,1262.58932,0.36870,0.00031
10.00000,44.00000,5510.43675,0.37311,0.00075
10.00000,20.00000,1206.05328,0.37494,0.00034
10.00000,27.00000,3611.58005,0.38178,0.00046
10.00000,26.00000,2000.11601,0.35987,0.00044
10.00000,26.00000,2220.35084,0.35717,0.00044
10.00000,32.00000,4465.71351,0.38706,0.00054
10.00000,33.00000,3559.39087,0.36906,0.00056
10.00000,40.00000,7109.75148,0.38731,0.00068
10.00000,20.00000,1206.80679,0.35383,0.00034
10.00000,37.00000,6310.53506,0.37821,0.00063
10.00000,24.00000,2285.64687,0.37349,0.00041
10.00000,22.00000,2221.65614,0.37475,0.00037
10.00000,29.00000,3016.36422,0.37508,0.00049
10.00000,29.00000,2943.43544,0.38086,0.00049
10.00000,37.00000,5381.47558,0.38913,0.00063
10.00000,31.00000,4814.55597,0.39045,0.00053
10.00000,20.00000,1270.25539,0.36861,0.00034
10.00000,23.00000,2371.78287,0.38256,0.00039
10.00000,16.00000,1071.81246,0.37763,0.00027
10.00000,24.00000,1847.52471,0.36649,0.00041
10.00000,22.00000,1923.41220,0.36026,0.00037
10.00000,24.00000,1927.57464,0.36698,0.00041
10.00000,24.00000,2229.19583,0.37288,0.00041
10.00000,24.00000,1923.42099,0.35871,0.00041
10.00000,30.00000,3528.05203,0.38052,0.00051
10.00000,29.00000,2741.71431,0.36315,0.00049
10.00000,25.00000,2774.41254,0.36975,0.00042
10.00000,29.00000,2568.19318,0.37122,0.00049
10.00000,18.00000,1258.21692,0.36680,0.00031
10.00000,29.00000,2561.67479,0.35880,0.00049
10.00000,19.00000,1902.50656,0.38507,0.00032
10.00000,25.00000,2377.03180,0.37080,0.00042
10.00000,21.00000,1273.61918,0.36013,0.00036
10.00000,27.00000,3152.46494,0.37126,0.00046
10.00000,27.00000,2170.17311,0.36306,0.00046
10.00000,24.00000,2440.81489,0.36408,0.00041
10.00000,20.00000,2300.40060,0.37897,0.00034
10.00000,32.00000,3404.11021,0.37265,0.00054
10.00000,34.00000,4632.13941,0.38251,0.00058
10.00000,27.00000,3085.54998,0.37025,0.00046
10.00000,28.00000,3344.40666,0.38139,0.00048
10.00000,19.00000,1533.97693,0.37806,0.00032
10.00000,40.00000,5290.03933,0.37531,0.00068
10.00000,21.00000,1705.01361,0.36902,0.00036
10.00000,30.00000,2894.55544,0.36395,0.00051
10.00000,16.00000,1045.62191,0.37265,0.00027
10.00000,19.00000,1428.32971,0.37744,0.00032
10.00000,23.00000,1926.75037,0.36227,0.00039
10.00000,38.00000,5086.23615,0.37205,0.00065
10.00000,31.00000,4312.21960,0.37702,0.00053
10.00000,21.00000,1657.10023,0.37792,0.00036
10.00000,26.00000,2745.46675,0.37103,0.00044
10.00000,35.00000,4220.15135,0.37321,0.00059
10.00000,21.00000,2137.69013,0.38129,0.00036
10.00000,25.00000,2276.11613,0.36640,0.00042
10.00000,25.00000,1936.21482,0.36640,0.00042
10.00000,35.00000,4656.87589,0.38173,0.00059
10.00000,36.00000,3380.22071,0.36328,0.00061
10.00000,29.00000,2741.28952,0.36766,0.00049
10.00000,24.00000,1608.06991,0.35594,0.00041
10.00000,22.00000,1400.94057,0.36470,0.00037
10.00000,18.00000,964.89217,0.36399,0.00031
10.00000,18.00000,1336.42399,0.38320,0.00031
10.00000,27.00000,2995.28669,0.38472,0.00046
10.00000,21.00000,2639.60495,0.37480,0.00036
10.00000,27.00000,2951.18312,0.36443,0.00046
