ShellIndex,Degree,Betweenness,Closeness,Eigenvector
55.00000,80.00000,1730.07412,0.47839,0.00035
55.00000,73.00000,1327.63189,0.47884,0.00030
55.00000,81.00000,1640.36025,0.48402,0.00034
55.00000,73.00000,1370.96795,0.47303,0.00032
54.00000,58.00000,870.71405,0.46195,0.00025
55.00000,66.00000,1070.86377,0.46977,0.00027
55.00000,93.00000,2315.42327,0.48772,0.00041
55.00000,64.00000,978.58427,0.47243,0.00026
54.00000,59.00000,927.46468,0.45976,0.00026
55.00000,70.00000,1277.52985,0.47520,0.00030
55.00000,70.00000,1241.05958,0.47649,0.00029
55.00000,62.00000,1031.02756,0.46757,0.00027
55.00000,78.00000,1561.58452,0.48099,0.00033
55.00000,68.00000,1265.04772,0.46881,0.00030
55.00000,72.00000,1434.56165,0.46992,0.00033
55.00000,72.00000,1372.77529,0.47816,0.00030
55.00000,65.00000,1097.58994,0.46896,0.00028
55.00000,71.00000,1266.40286,0.47543,0.00030
55.00000,69.00000,1260.77839,0.47626,0.00029
54.00000,55.00000,842.35441,0.45295,0.00024
55.00000,70.00000,1251.40961,0.47588,0.00030
55.00000,78.00000,1495.04417,0.48324,0.00032
55.00000,62.00000,882.02402,0.47280,0.00024
55.00000,75.00000,1480.16691,0.47831,0.00032
53.00000,54.00000,738.50240,0.45330,0.00023
55.00000,63.00000,1007.71464,0.46677,0.00027
55.00000,62.00000,967.79259,0.47124,0.00025
55.00000,64.00000,1093.91275,0.46801,0.00028
55.00000,61.00000,954.20263,0.46670,0.00026
55.00000,60.00000,946.50476,0.45997,0.00026
48.00000,49.00000,627.05276,0.44436,0.00022
55.00000,75.00000,1419.08257,0.47930,0.00031
55.00000,74.00000,1432.17516,0.47460,0.00032
55.00000,74.00000,1387.06209,0.47483,0.00031
55.00000,67.00000,1157.58912,0.47176,0.00028
55.00000,63.00000,1002.58250,0.46439,0.00027
55.00000,68.00000,1155.42761,0.47550,0.00028
55.00000,74.00000,1440.63647,0.47671,0.00032
55.00000,69.00000,1247.21173,0.47295,0.00030
55.00000,69.00000,1285.70296,0.47036,0.00030
55.00000,81.00000,1731.59366,0.48161,0.00035
55.00000,68.00000,1257.48995,0.46889,0.00030
55.00000,61.00000,883.44055,0.46874,0.00025
55.00000,66.00000,1116.39370,0.47280,0.00027
55.00000,61.00000,952.71794,0.46706,0.00026
55.00000,69.00000,1141.80571,0.47333,0.00029
55.00000,61.00000,1007.05828,0.46195,0.00027
55.00000,75.00000,1372.91524,0.47946,0.00031
55.00000,70.00000,1272.54098,0.47199,0.00030
55.00000,64.00000,1090.52542,0.46867,0.00028
55.00000,77.00000,1625.14220,0.47199,0.00035
55.00000,71.00000,1299.41718,0.47280,0.00031
55.00000,65.00000,1060.26431,0.46955,0.00027
55.00000,67.00000,1109.65488,0.47139,0.00028
55.00000,73.00000,1284.77898,0.47992,0.00030
55.00000,75.00000,1488.40975,0.47800,0.00033
55.00000,60.00000,881.65437,0.46750,0.00024
55.00000,68.00000,1217.21634,0.47080,0.00030
55.00000,72.00000,1354.02439,0.47065,0.00031
55.00000,82.00000,1802.88665,0.47892,0.00037
55.00000,59.00000,871.68078,0.46453,0.00024
55.00000,64.00000,1071.58629,0.46554,0.00028
55.00000,73.00000,1336.25930,0.47453,0.00031
55.00000,77.00000,1480.49553,0.47961,0.00032
55.00000,62.00000,989.39308,0.46576,0.00027
55.00000,69.00000,1260.18439,0.47117,0.00030
55.00000,78.00000,1637.95839,0.47861,0.00035
55.00000,65.00000,1120.91248,0.46424,0.00029
54.00000,55.00000,773.04141,0.45870,0.00023
55.00000,73.00000,1315.97020,0.47900,0.00031
54.00000,54.00000,781.95319,0.44875,0.00024
55.00000,91.00000,2151.14642,0.48598,0.00040
55.00000,77.00000,1518.77118,0.48045,0.00033
55.00000,63.00000,954.54207,0.47184,0.00025
55.00000,67.00000,1113.32010,0.47199,0.00028
55.00000,79.00000,1627.03484,0.48107,0.00034
55.00000,73.00000,1312.53801,0.48254,0.00030
55.00000,67.00000,1112.92799,0.47340,0.00028
55.00000,63.00000,1082.50489,0.45758,0.00029
55.00000,64.00000,1045.17188,0.46757,0.00027
55.00000,67.00000,1196.35162,0.46889,0.00029
55.00000,66.00000,1122.65422,0.46331,0.00029
55.00000,83.00000,1771.09111,0.48528,0.00035
54.00000,55.00000,760.54886,0.45668,0.00023
55.00000,66.00000,1192.79619,0.46460,0.00029
53.00000,55.00000,849.65497,0.45220,0.00025
55.00000,69.00000,1232.85644,0.47191,0.00030
55.00000,77.00000,1593.51216,0.47915,0.00034
55.00000,65.00000,1127.13091,0.46728,0.00029
55.00000,68.00000,1190.15288,0.47565,0.00028
55.00000,73.00000,1471.69465,0.47453,0.00033
55.00000,67.00000,1137.97400,0.47438,0.00028
55.00000,75.00000,1438.93772,0.48146,0.00031
55.00000,66.00000,1104.19710,0.46911,0.00028
54.00000,54.00000,799.49729,0.45371,0.00024
55.00000,69.00000,1247.11001,0.47258,0.00030
55.00000,65.00000,1104.94294,0.46568,0.00028
55.00000,75.00000,1430.62521,0.47656,0.00032
55.00000,81.00000,1776.46038,0.48146,0.00036
55.00000,58.00000,864.13136,0.46004,0.00025
55.00000,64.00000,1070.73924,0.46999,0.00027
55.00000,65.00000,1076.32750,0.46532,0.00028
55.00000,65.00000,1111.42703,0.46903,0.00028
55.00000,66.00000,1153.00959,0.46395,0.00030
55.00000,73.00000,1364.05847,0.47846,0.00031
55.00000,58.00000,864.52675,0.46181,0.00025
55.00000,83.00000,1819.40273,0.48418,0.00036
55.00000,78.00000,1509.51740,0.48262,0.00033
55.00000,70.00000,1332.26362,0.47021,0.00032
55.00000,68.00000,1221.45670,0.47333,0.00029
55.00000,75.00000,1499.25792,0.47679,0.00032
55.00000,74.00000,1487.13477,0.47513,0.00033
55.00000,60.00000,920.85031,0.46381,0.00026
55.00000,67.00000,1181.66797,0.47147,0.00029
55.00000,71.00000,1260.47170,0.47679,0.00030
55.00000,81.00000,1627.95642,0.48363,0.00034
55.00000,58.00000,857.03870,0.45835,0.00025
55.00000,79.00000,1614.73309,0.48076,0.00034
55.00000,61.00000,1034.57977,0.46018,0.00027
48.00000,48.00000,615.14060,0.44515,0.00021
55.00000,58.00000,885.99875,0.46082,0.00025
55.00000,77.00000,1563.94524,0.47953,0.00034
55.00000,80.00000,1594.91484,0.48161,0.00034
55.00000,67.00000,1189.90439,0.46859,0.00029
55.00000,61.00000,988.75984,0.46089,0.00027
55.00000,63.00000,1054.51010,0.46496,0.00028
55.00000,62.00000,974.09545,0.46576,0.00026
55.00000,66.00000,1127.83804,0.47014,0.00028
55.00000,67.00000,1142.55184,0.47184,0.00028
55.00000,75.00000,1468.75904,0.47778,0.00032
55.00000,65.00000,1123.47062,0.46568,0.00029
55.00000,72.00000,1377.46854,0.47505,0.00032
55.00000,73.00000,1482.06902,0.47080,0.00033
55.00000,76.00000,1485.41042,0.48387,0.00032
55.00000,64.00000,1132.18955,0.46075,0.00029
55.00000,73.00000,1403.90848,0.47423,0.00032
55.00000,63.00000,1051.89997,0.46482,0.00027
55.00000,73.00000,1350.35836,0.47378,0.00031
55.00000,57.00000,838.94949,0.46032,0.00025
55.00000,84.00000,1840.24561,0.48606,0.00036
55.00000,70.00000,1274.44413,0.47288,0.00030
55.00000,68.00000,1231.44479,0.47385,0.00029
55.00000,66.00000,1120.01215,0.47043,0.00028
55.00000,72.00000,1349.33997,0.47581,0.00031
55.00000,70.00000,1317.61938,0.47154,0.00031
51.00000,52.00000,738.95024,0.44963,0.00023
55.00000,76.00000,1437.67835,0.47755,0.00032
55.00000,87.00000,2043.06241,0.48583,0.00038
55.00000,64.00000,1059.97634,0.46381,0.00028
55.00000,58.00000,874.99540,0.46124,0.00025
55.00000,73.00000,1387.77990,0.47363,0.00032
55.00000,58.00000,808.77695,0.46309,0.00024
52.00000,52.00000,683.85698,0.45302,0.00022
55.00000,73.00000,1333.09970,0.47565,0.00031
55.00000,71.00000,1235.06990,0.47664,0.00030
55.00000,81.00000,1762.75422,0.48015,0.00035
55.00000,68.00000,1200.02230,0.47199,0.00029
55.00000,69.00000,1261.39749,0.46446,0.00031
55.00000,61.00000,955.47270,0.46525,0.00026
55.00000,67.00000,1196.90564,0.46475,0.00030
55.00000,70.00000,1177.44244,0.47633,0.00029
54.00000,56.00000,819.65699,0.45138,0.00025
55.00000,68.00000,1236.52181,0.46655,0.00030
55.00000,78.00000,1581.08388,0.47641,0.00034
55.00000,64.00000,1136.06701,0.46619,0.00029
54.00000,55.00000,739.82394,0.45786,0.00023
55.00000,71.00000,1284.56693,0.47340,0.00031
55.00000,59.00000,909.51242,0.45689,0.00026
55.00000,67.00000,1196.43656,0.46677,0.00030
55.00000,60.00000,944.53904,0.46110,0.00026
55.00000,67.00000,1196.34491,0.46728,0.00030
55.00000,72.00000,1395.61050,0.47199,0.00032
55.00000,69.00000,1187.38866,0.47626,0.00029
55.00000,64.00000,995.03539,0.47117,0.00026
55.00000,60.00000,963.73239,0.46032,0.00026
55.00000,78.00000,1526.33063,0.47923,0.00033
55.00000,69.00000,1262.02613,0.46992,0.00030
55.00000,61.00000,890.50455,0.46231,0.00026
55.00000,79.00000,1656.54961,0.47999,0.00035
55.00000,65.00000,1035.76835,0.47266,0.00027
55.00000,71.00000,1286.40905,0.47206,0.00031
55.00000,69.00000,1243.24434,0.46845,0.00030
55.00000,67.00000,1181.33540,0.46947,0.00029
55.00000,74.00000,1443.12471,0.47415,0.00033
55.00000,59.00000,961.09485,0.45398,0.00027
55.00000,71.00000,1380.27393,0.46859,0.00032
55.00000,60.00000,873.15674,0.46721,0.00024
55.00000,71.00000,1355.13273,0.47393,0.00031
55.00000,74.00000,1426.98737,0.47611,0.00032
55.00000,71.00000,1266.03000,0.47303,0.00030
55.00000,60.00000,874.44415,0.46933,0.00024
55.00000,68.00000,1203.61004,0.46867,0.00030
55.00000,64.00000,1033.76863,0.47051,0.00027
55.00000,83.00000,1749.12616,0.48780,0.00034
55.00000,79.00000,1725.34325,0.48061,0.00035
55.00000,71.00000,1360.61625,0.47154,0.00031
55.00000,77.00000,1523.30711,0.47877,0.00033
55.00000,69.00000,1255.74697,0.47378,0.00030
54.00000,56.00000,820.45449,0.45870,0.00024
55.00000,65.00000,1048.84985,0.47228,0.00027
55.00000,67.00000,1072.60761,0.47633,0.00027
55.00000,74.00000,1410.49079,0.47823,0.00032
54.00000,57.00000,844.90082,0.45633,0.00025
54.00000,55.00000,846.28698,0.45118,0.00025
55.00000,77.00000,1528.69209,0.47709,0.00033
55.00000,75.00000,1497.98017,0.47649,0.00032
55.00000,65.00000,1193.04713,0.46511,0.00029
55.00000,61.00000,970.97791,0.46539,0.00026
55.00000,69.00000,1263.09466,0.47087,0.00030
55.00000,70.00000,1337.47154,0.46918,0.00031
55.00000,75.00000,1391.57513,0.48038,0.00031
55.00000,74.00000,1429.22199,0.47475,0.00032
54.00000,57.00000,826.12178,0.46138,0.00024
53.00000,55.00000,797.10378,0.45391,0.00024
55.00000,81.00000,1766.84363,0.48038,0.00036
55.00000,76.00000,1497.81261,0.48177,0.00032
55.00000,76.00000,1485.85705,0.47969,0.00033
55.00000,69.00000,1306.46297,0.46830,0.00031
55.00000,74.00000,1374.68573,0.48177,0.00031
55.00000,59.00000,868.54890,0.46374,0.00025
52.00000,52.00000,670.94440,0.45779,0.00021
55.00000,70.00000,1232.75527,0.47102,0.00030
55.00000,73.00000,1313.37400,0.47310,0.00031
55.00000,62.00000,907.85697,0.46612,0.00026
55.00000,57.00000,805.47706,0.46360,0.00023
55.00000,82.00000,1862.92855,0.47755,0.00037
55.00000,68.00000,1175.60210,0.47199,0.00029
55.00000,61.00000,880.28713,0.46874,0.00025
54.00000,60.00000,976.52407,0.46153,0.00026
55.00000,80.00000,1633.15810,0.48169,0.00034
55.00000,83.00000,1992.91059,0.47664,0.00039
55.00000,62.00000,957.50381,0.46692,0.00026
55.00000,59.00000,917.69777,0.46110,0.00026
55.00000,61.00000,917.96925,0.46655,0.00025
51.00000,52.00000,644.65957,0.45703,0.00021
54.00000,58.00000,920.37662,0.45071,0.00027
54.00000,55.00000,831.65157,0.45105,0.00025
55.00000,71.00000,1443.17399,0.46859,0.00033
55.00000,69.00000,1207.62807,0.47611,0.00029
55.00000,75.00000,1495.70984,0.48030,0.00032
55.00000,66.00000,1070.57707,0.47176,0.00027
55.00000,74.00000,1448.10533,0.47641,0.00032
55.00000,74.00000,1354.46408,0.47778,0.00031
55.00000,68.00000,1258.28203,0.46403,0.00031
55.00000,68.00000,1189.11691,0.47080,0.00029
55.00000,67.00000,1203.17980,0.46867,0.00029
55.00000,73.00000,1352.09107,0.47633,0.00031
55.00000,61.00000,953.19730,0.46539,0.00026
55.00000,76.00000,1624.10923,0.47649,0.00034
55.00000,70.00000,1255.11614,0.47664,0.00029
55.00000,65.00000,1080.36206,0.46845,0.00028
55.00000,63.00000,1001.58070,0.47095,0.00026
55.00000,71.00000,1378.35738,0.47363,0.00031
55.00000,66.00000,1168.93289,0.47080,0.00029
55.00000,64.00000,1138.71254,0.46324,0.00029
55.00000,75.00000,1434.91682,0.48223,0.00031
55.00000,62.00000,968.94010,0.46331,0.00026
55.00000,58.00000,881.52873,0.46096,0.00025
55.00000,63.00000,1034.36161,0.46743,0.00027
55.00000,69.00000,1200.28594,0.47747,0.00028
55.00000,64.00000,1075.41702,0.46684,0.00028
54.00000,57.00000,817.82749,0.45751,0.00024
55.00000,60.00000,972.92844,0.45835,0.00027
55.00000,67.00000,1105.06774,0.47102,0.00028
55.00000,67.00000,1213.52768,0.46852,0.00030
55.00000,71.00000,1326.25648,0.47147,0.00031
55.00000,74.00000,1537.28179,0.47550,0.00033
55.00000,68.00000,1170.80342,0.47686,0.00028
55.00000,69.00000,1244.27982,0.47596,0.00029
55.00000,66.00000,1108.97043,0.46743,0.00029
55.00000,64.00000,1002.17348,0.47206,0.00026
55.00000,67.00000,1225.27553,0.46188,0.00030
55.00000,65.00000,1072.87938,0.46735,0.00028
55.00000,79.00000,1549.18333,0.48387,0.00033
55.00000,65.00000,1141.40269,0.46786,0.00028
55.00000,84.00000,1849.93262,0.48184,0.00037
55.00000,62.00000,988.56024,0.46583,0.00026
53.00000,54.00000,722.42049,0.45619,0.00023
55.00000,79.00000,1701.49791,0.48107,0.00035
55.00000,71.00000,1262.37018,0.47460,0.00030
55.00000,59.00000,929.33737,0.46281,0.00026
55.00000,74.00000,1455.17722,0.47393,0.00032
55.00000,65.00000,1093.45234,0.46431,0.00028
55.00000,77.00000,1506.45609,0.47900,0.00033
48.00000,48.00000,606.94538,0.44423,0.00021
55.00000,62.00000,1016.27789,0.46554,0.00027
55.00000,78.00000,1634.13925,0.47618,0.00035
49.00000,49.00000,616.78177,0.44482,0.00021
55.00000,69.00000,1274.69331,0.46977,0.00030
55.00000,62.00000,895.84764,0.47117,0.00025
55.00000,70.00000,1233.58427,0.47162,0.00030
55.00000,69.00000,1190.73968,0.47423,0.00029
55.00000,75.00000,1439.58783,0.48061,0.00032
55.00000,75.00000,1481.39945,0.47588,0.00033
55.00000,69.00000,1303.65451,0.46874,0.00031
52.00000,53.00000,731.55548,0.45828,0.00022
55.00000,74.00000,1374.11480,0.48348,0.00030
55.00000,77.00000,1573.48692,0.47702,0.00034
55.00000,71.00000,1339.65310,0.47095,0.00031
55.00000,59.00000,862.47535,0.46224,0.00025
55.00000,67.00000,1119.08228,0.47378,0.00028
55.00000,74.00000,1331.51315,0.48223,0.00030
55.00000,75.00000,1481.37129,0.47641,0.00033
55.00000,78.00000,1569.28927,0.48246,0.00033
55.00000,71.00000,1368.81617,0.46940,0.00032
55.00000,68.00000,1145.04729,0.47191,0.00028
55.00000,83.00000,1895.00749,0.48184,0.00037
55.00000,73.00000,1346.98756,0.47846,0.00031
55.00000,66.00000,1142.42194,0.47191,0.00028
55.00000,81.00000,1618.09492,0.48270,0.00034
55.00000,83.00000,1691.39760,0.48764,0.00034
55.00000,60.00000,902.50031,0.46475,0.00026
55.00000,65.00000,1119.54538,0.46992,0.00028
55.00000,71.00000,1289.07910,0.47596,0.00030
55.00000,62.00000,1004.89278,0.46554,0.00027
55.00000,62.00000,983.18132,0.46267,0.00027
55.00000,72.00000,1299.82286,0.47528,0.00031
55.00000,73.00000,1390.42809,0.47679,0.00031
48.00000,48.00000,634.76224,0.43935,0.00022
55.00000,60.00000,919.12132,0.46489,0.00025
54.00000,61.00000,1047.67015,0.45884,0.00028
55.00000,76.00000,1541.44065,0.47176,0.00034
55.00000,70.00000,1280.88707,0.47191,0.00031
52.00000,52.00000,685.26391,0.45364,0.00022
55.00000,81.00000,1587.35648,0.48583,0.00033
55.00000,72.00000,1306.26542,0.47483,0.00031
55.00000,76.00000,1483.95487,0.47846,0.00033
55.00000,76.00000,1629.59790,0.47626,0.00035
55.00000,73.00000,1278.27021,0.47961,0.00030
55.00000,70.00000,1293.86701,0.47295,0.00030
55.00000,76.00000,1483.43997,0.47686,0.00033
55.00000,70.00000,1148.08885,0.47823,0.00028
55.00000,60.00000,927.92738,0.46324,0.00026
55.00000,63.00000,1001.41056,0.46532,0.00027
55.00000,58.00000,843.74379,0.45591,0.00025
55.00000,70.00000,1275.86402,0.46999,0.00031
55.00000,64.00000,1142.59500,0.46309,0.00029
55.00000,56.00000,719.55783,0.46439,0.00022
55.00000,74.00000,1476.04010,0.47340,0.00033
55.00000,70.00000,1322.53893,0.47445,0.00031
55.00000,80.00000,1610.92635,0.48394,0.00033
55.00000,71.00000,1224.43523,0.47626,0.00029
55.00000,60.00000,941.05815,0.46288,0.00026
55.00000,62.00000,963.44475,0.46728,0.00026
55.00000,65.00000,1081.83467,0.47132,0.00027
55.00000,68.00000,1201.52322,0.47058,0.00029
55.00000,74.00000,1491.55939,0.47110,0.00033
55.00000,59.00000,889.98930,0.46431,0.00025
55.00000,70.00000,1280.32196,0.47280,0.00030
55.00000,62.00000,979.36863,0.46889,0.00026
55.00000,68.00000,1234.19933,0.46940,0.00030
55.00000,71.00000,1403.75198,0.47243,0.00032
55.00000,66.00000,1145.87726,0.46962,0.00028
55.00000,72.00000,1384.46249,0.46969,0.00032
55.00000,77.00000,1632.54769,0.47747,0.00034
55.00000,72.00000,1262.23366,0.47907,0.00029
55.00000,71.00000,1309.69521,0.47618,0.00030
55.00000,73.00000,1404.60616,0.47543,0.00032
55.00000,70.00000,1281.99669,0.47303,0.00030
53.00000,53.00000,736.53479,0.45091,0.00023
55.00000,82.00000,1771.86592,0.48246,0.00035
55.00000,76.00000,1552.52275,0.47649,0.00033
55.00000,69.00000,1166.28705,0.47581,0.00028
55.00000,72.00000,1190.73551,0.48262,0.00028
55.00000,63.00000,1029.48757,0.46302,0.00027
55.00000,60.00000,866.76779,0.46597,0.00025
54.00000,56.00000,800.02444,0.45976,0.00024
54.00000,54.00000,749.31666,0.45640,0.00023
55.00000,63.00000,1042.80829,0.46053,0.00028
55.00000,72.00000,1234.42834,0.48030,0.00029
55.00000,63.00000,1049.52004,0.46663,0.00027
55.00000,84.00000,1840.71604,0.48200,0.00037
55.00000,81.00000,1660.04113,0.48007,0.00035
55.00000,75.00000,1543.54549,0.47333,0.00034
55.00000,64.00000,1057.10644,0.46808,0.00027
55.00000,87.00000,1956.84355,0.48262,0.00038
55.00000,74.00000,1420.99562,0.47854,0.00031
55.00000,65.00000,1109.34214,0.46403,0.00029
55.00000,72.00000,1366.90354,0.47505,0.00031
55.00000,66.00000,1057.68119,0.47073,0.00027
55.00000,69.00000,1226.40310,0.47273,0.00029
55.00000,78.00000,1601.11103,0.47808,0.00034
54.00000,61.00000,1042.57165,0.45976,0.00028
55.00000,74.00000,1432.49953,0.47915,0.00031
55.00000,74.00000,1428.20613,0.47498,0.00032
55.00000,70.00000,1354.33669,0.46823,0.00032
55.00000,72.00000,1427.82654,0.47273,0.00032
49.00000,49.00000,631.43099,0.44213,0.00022
55.00000,60.00000,1007.32650,0.46032,0.00027
55.00000,62.00000,1019.37933,0.46338,0.00027
55.00000,60.00000,917.09605,0.46475,0.00025
54.00000,62.00000,1006.98146,0.46830,0.00026
55.00000,64.00000,1082.25704,0.46496,0.00028
47.00000,47.00000,549.00876,0.44788,0.00020
55.00000,67.00000,1184.06374,0.46794,0.00029
55.00000,60.00000,1010.11383,0.45145,0.00028
55.00000,71.00000,1307.64951,0.47147,0.00031
55.00000,68.00000,1244.09760,0.47258,0.00029
55.00000,56.00000,765.35223,0.46039,0.00023
55.00000,71.00000,1270.64498,0.47808,0.00029
54.00000,59.00000,982.42715,0.45997,0.00027
55.00000,66.00000,1178.83519,0.45912,0.00030
55.00000,77.00000,1562.33548,0.47869,0.00033
51.00000,52.00000,745.93601,0.44795,0.00023
55.00000,64.00000,1152.38663,0.46231,0.00029
55.00000,65.00000,1126.61268,0.47162,0.00028
55.00000,68.00000,1218.62588,0.47087,0.00029
55.00000,62.00000,942.60864,0.46947,0.00025
55.00000,64.00000,1107.54776,0.46295,0.00029
55.00000,65.00000,1086.69019,0.46633,0.00028
55.00000,84.00000,1961.43970,0.48038,0.00038
55.00000,80.00000,1665.05430,0.47953,0.00035
55.00000,74.00000,1456.93026,0.47325,0.00033
55.00000,60.00000,945.16775,0.46511,0.00026
55.00000,61.00000,975.47400,0.46743,0.00026
54.00000,58.00000,953.71310,0.45474,0.00027
55.00000,63.00000,1022.20792,0.46626,0.00027
55.00000,60.00000,954.87231,0.46025,0.00026
55.00000,66.00000,1076.37235,0.46852,0.00028
55.00000,72.00000,1420.95780,0.47664,0.00031
55.00000,66.00000,1087.94028,0.47058,0.00028
55.00000,88.00000,1954.58965,0.48812,0.00037
55.00000,63.00000,1109.34399,0.46018,0.00029
55.00000,62.00000,1062.35369,0.45990,0.00028
55.00000,72.00000,1389.93953,0.46852,0.00032
55.00000,64.00000,1032.36377,0.47132,0.00026
55.00000,66.00000,1074.17827,0.47154,0.00027
55.00000,72.00000,1321.34921,0.47671,0.00031
55.00000,68.00000,1129.10448,0.47573,0.00028
55.00000,61.00000,930.08209,0.46532,0.00025
55.00000,70.00000,1275.69597,0.47453,0.00030
55.00000,66.00000,1143.44169,0.46794,0.00029
55.00000,74.00000,1408.27656,0.47626,0.00032
55.00000,66.00000,1121.67169,0.46750,0.00028
55.00000,60.00000,948.42229,0.46217,0.00026
55.00000,74.00000,1361.15060,0.47513,0.00032
55.00000,66.00000,1111.38162,0.46648,0.00029
55.00000,73.00000,1329.17904,0.47679,0.00031
55.00000,61.00000,921.01017,0.46281,0.00026
55.00000,63.00000,1024.42826,0.46554,0.00027
55.00000,78.00000,1616.12577,0.47702,0.00034
55.00000,62.00000,970.82544,0.46619,0.00026
55.00000,58.00000,855.28959,0.46395,0.00024
55.00000,77.00000,1563.75457,0.47671,0.00034
55.00000,74.00000,1533.72883,0.47147,0.00034
55.00000,67.00000,1184.86729,0.46852,0.00029
55.00000,62.00000,1007.38192,0.46612,0.00026
55.00000,68.00000,1250.11587,0.47348,0.00030
55.00000,66.00000,1140.70984,0.47058,0.00028
55.00000,62.00000,991.85762,0.46360,0.00027
55.00000,64.00000,1076.78532,0.46202,0.00028
55.00000,81.00000,1635.25394,0.48701,0.00034
55.00000,83.00000,1862.58820,0.48007,0.00037
55.00000,71.00000,1298.72999,0.47199,0.00031
55.00000,78.00000,1549.69198,0.48231,0.00033
55.00000,67.00000,1270.99690,0.46252,0.00031
55.00000,73.00000,1373.69876,0.47633,0.00031
55.00000,67.00000,1128.71732,0.47393,0.00028
55.00000,82.00000,1749.67631,0.48084,0.00036
55.00000,62.00000,958.82887,0.46590,0.00026
55.00000,60.00000,971.17717,0.45997,0.00027
53.00000,56.00000,876.38704,0.44828,0.00026
55.00000,68.00000,1154.52410,0.47588,0.00028
55.00000,67.00000,1218.60866,0.46431,0.00030
53.00000,55.00000,837.88364,0.45364,0.00025
55.00000,69.00000,1255.65612,0.46794,0.00031
55.00000,75.00000,1461.28308,0.47686,0.00032
55.00000,72.00000,1375.60820,0.47273,0.00032
55.00000,58.00000,876.49401,0.46410,0.00024
55.00000,88.00000,2046.30987,0.48457,0.00038
55.00000,60.00000,964.95100,0.45682,0.00027
55.00000,66.00000,1090.34482,0.47006,0.00028
